Tiempo [s],h3_Real [cm],h3_PINN [cm],h4_Real [cm],h4_PINN [cm]
4305.8,1.2394101491286602,1.236242597443319,2.7793655766188023,2.78488849992785
4305.85,1.2392122259074958,1.23999260666481,2.7760001745259633,2.7811738310755025
4305.900000000001,1.240790462708502,1.2397726052916593,2.773917700007264,2.7778107117719415
4305.95,1.2398723080416192,1.2413466293004136,2.776495539799252,2.775721959582728
4306.0,1.2415234885603188,1.240438694555475,2.771117002912028,2.778302082163994
4306.05,1.2426739709184225,1.2419914985736276,2.768439005740475,2.7729689157136663
4306.1,1.242913866032762,1.2431049239628493,2.770658162267184,2.7703088955076764
4306.150000000001,1.245670748488222,1.2434027839779873,2.7655838070512306,2.772495236938517
4306.2,1.2435476572226472,1.2461233115966073,2.766641023835525,2.7674331517149313
4306.25,1.2426531410011772,1.2440198800282076,2.7653971890277678,2.768471250139024
4306.3,1.2441848030433993,1.2431181864569754,2.7647868282446084,2.7672237057986906
4306.35,1.244967212182168,1.2446635010666802,2.761285885538398,2.7666056406017185
4306.400000000001,1.2462672486652113,1.2454174348504135,2.764498340749623,2.76311354370396
4306.45,1.2467325281650234,1.2467429041163103,2.761664828558518,2.7663197212446704
4306.5,1.248088423152739,1.2472094318508637,2.76311354370396,2.763474224409857
4306.55,1.2551739496469443,1.2485940362376287,2.7638029460658644,2.764906103984375
4306.6,1.254093758507709,1.2556534278169384,2.7632813287158804,2.7656257533042106
4306.650000000001,1.25849604839619,1.2546364285614806,2.7652379644756393,2.7650561973793923
4306.7,1.2586321059829897,1.259027250293276,2.7603108491681057,2.767033092893992
4306.75,1.2610182627202893,1.259120087752159,2.761927634674128,2.762112540605632
4306.8,1.2655754117313605,1.261501875667864,2.7571274995201733,2.7637418814526824
4306.85,1.2712526173787164,1.2659836625064302,2.756025768344961,2.7589839779003675
4306.900000000001,1.2753591536481854,1.2715926053163726,2.751475598616929,2.757935036227205
4306.95,1.2786581600547176,1.2756208148558261,2.750014898827778,2.7534282394954515
4307.0,1.279200127976447,1.2788961828169454,2.7504412097254125,2.7519877994611415
4307.05,1.2771697961550836,1.2794553919810387,2.7536005900859277,2.752407832688262
4307.1,1.276298060217642,1.2774792803562496,2.7539327359258516,2.7555312591176513
4307.150000000001,1.2723693193841341,1.2765939698659967,2.7550829763732176,2.7558696826280897
4307.2,1.2728604217401565,1.2727400451022943,2.758951733501818,2.756968274968045
4307.25,1.2742568063422923,1.2732719491314224,2.757723022173027,2.760818199085103
4307.3,1.2711593118318056,1.274648439992369,2.75863471114086,2.7596020430973396
4307.35,1.2673395574941457,1.271585583995953,2.757253908976433,2.76048491185054
4307.400000000001,1.2679174121646872,1.2677926667052306,2.75706757630163,2.7590724359848835
4307.45,1.2683198898540786,1.268384017913912,2.7560066499847595,2.758877257501629
4307.5,1.2703114483837912,1.2688031127282968,2.756062863670726,2.757798639567855
4307.55,1.2696958346123262,1.270782813027967,2.754558790885296,2.7578705474301066
4307.6,1.270533166079711,1.270201291667873,2.7545787652914773,2.7563422200086003
4307.650000000001,1.2679314548055265,1.2710195095407824,2.7517580937900603,2.756367330690656
4307.7,1.269461322510308,1.2684330111275073,2.747827986699618,2.7535263994343984
4307.75,1.2718456068954958,1.2699184104696306,2.7480585484166786,2.7496142693095194
4307.8,1.276259755014019,1.2723072197057554,2.7464848505582755,2.7498442603292603
4307.85,1.2795156193073056,1.276684310855397,2.741997742884043,2.7482953878042538
4307.900000000001,1.2800142110717756,1.2798988273728786,2.7422896545629456,2.743817696635792
4307.95,1.280397029063992,1.2804123199395727,2.7389485071061834,2.744099621111604
4308.0,1.2767601411159297,1.2808023932962227,2.7352812061313516,2.740742779478557
4308.05,1.279286412202938,1.2771801721063705,2.734174909377584,2.737040665967238
4308.1,1.2786899120259487,1.2797081595161481,2.7350412279085194,2.7359318010755325
4308.150000000001,1.27606214385154,1.2791345956525297,2.735262658468469,2.7367855642654404
4308.2,1.277440819123284,1.276531870187618,2.7339109618673345,2.736983025537973
4308.25,1.2815094402624867,1.2779144461929284,2.732051630000543,2.73562933149622
4308.3,1.279619066761489,1.2819292372089133,2.724372326869927,2.7338122312310684
4308.35,1.2769000214216244,1.279990884685048,2.7265172927451067,2.726130074613855
4308.400000000001,1.279223532377846,1.2773312085100654,2.7241488988693594,2.7282342356306937
4308.45,1.2807727477211173,1.2796288966100768,2.721038313129658,2.725874402214738
4308.5,1.279058297303969,1.2811531472585225,2.721232635566933,2.722772091586169
4308.55,1.276101619275233,1.2794950234340745,2.7225104268651976,2.7229238970731444
4308.6,1.2776832887217777,1.2765686931124858,2.7190169032241402,2.724185138149145
4308.650000000001,1.2737990162509278,1.2781236815414356,2.7152677071839664,2.7206981775272614
4308.7,1.2796600244639373,1.2742764660394674,2.711582999940891,2.7168984747743155
4308.75,1.284151329092406,1.2800567290676506,2.7134614501678844,2.713272264006484
4308.8,1.2888115354843042,1.2845224448839228,2.716752661609194,2.71518010514543
4308.85,1.2930924345441956,1.2891554241555268,2.717521390898503,2.7185112653991013
4308.900000000001,1.2937518925609481,1.2934034790387883,2.7091558242412392,2.7193119537382997
4308.95,1.2993440622165544,1.29397314216884,2.707829238322161,2.710972924506391
4309.0,1.3038040049471484,1.2995288789729353,2.7058434969991096,2.709675729499265
4309.05,1.3013043368630637,1.3039214170275002,2.7016077814940984,2.7077376414023884
4309.1,1.306723001889632,1.3013932735883798,2.7048778771345883,2.703500784502738
4309.150000000001,1.3057337758571674,1.3068285557399415,2.702592234370162,2.7067782992083806
4309.2,1.3059245217285693,1.305836521179309,2.7059553536737235,2.7044880908653988
4309.25,1.3038647003614432,1.3060735297508097,2.7042361279988585,2.7078306650654596
4309.3,1.3062575663604772,1.3040365666823832,2.704669857961646,2.706087184754518
4309.35,1.3055264128607724,1.3064317731215571,2.7033541152916376,2.7065209147173053
4309.400000000001,1.3072030261623255,1.305666761254495,2.7069931667491565,2.705224290407499
4309.45,1.3053539224224617,1.3073865166692937,2.709436892671072,2.7088487890833712
4309.5,1.3044030015936203,1.3056166758355012,2.712249574410017,2.7112457178250917
4309.55,1.308614935684056,1.304722783731402,2.7098917384346795,2.7140312914413625
4309.6,1.310191534176964,1.3088967246769,2.709940533055493,2.7116897203396295
