Tiempo [s],h1_Real [cm],h1_PINN [cm],h2_Real [cm],h2_PINN [cm]
4748.150000000001,11.304339694476823,11.30267853459762,19.20420713218411,19.21322107198427
4748.2,11.305956891712722,11.302089749196202,19.210147883051988,19.20719433164505
4748.25,11.300580888474165,11.303527955670068,19.217213974392642,19.213389312254293
4748.3,11.296814231999488,11.2980640271449,19.216254381741443,19.22058376468984
4748.35,11.295046305700827,11.294349183785547,19.219822321689996,19.21954565991264
4748.400000000001,11.287697478843917,11.29253258456037,19.218294450793408,19.223218282695868
4748.45,11.284498411496207,11.285113888502492,19.21955936837908,19.22176020035573
4748.5,11.283933962558047,11.281713064023895,19.224858313772458,19.223259408095203
4748.55,11.285489926112197,11.281102297300823,19.227271003866903,19.228587016645697
4748.6,11.281277362826845,11.282524802830652,19.22753021850515,19.23116545456171
4748.650000000001,11.279308464444501,11.278075155290328,19.220330781172713,19.231691361183536
4748.7,11.282436092496837,11.276252275687535,19.219979345942008,19.22429626664819
4748.75,11.281679306994214,11.279285698075645,19.222986484990514,19.22406197649439
4748.8,11.281208278673079,11.278423716247968,19.218421565664087,19.22716632103223
4748.85,11.280194782735437,11.27799665057014,19.21431774929993,19.222492980198467
4748.900000000001,11.275421695747934,11.277090706099155,19.21523372410335,19.218288219672296
4748.95,11.273503825433712,11.2722124227866,19.21908331072615,19.21930015374084
4749.0,11.269727748392611,11.270331449690866,19.22232598615267,19.2230973989463
4749.05,11.270439001157525,11.26632456877241,19.225694530225653,19.226639168186182
4749.1,11.2703447954933,11.267103335596687,19.227310883042023,19.22997904910205
4749.150000000001,11.26974344933665,11.267035821537325,19.22517360850071,19.231587924573084
4749.2,11.273912835025897,11.266272755657086,19.233483431615255,19.229618890301793
4749.25,11.277313659504493,11.270409954411056,19.23785518618722,19.238019687784565
4749.3,11.280725474643916,11.273997620123701,19.236388380277525,19.242154659754284
4749.35,11.28213384932411,11.277475379228083,19.234062925878646,19.24059438702792
4749.400000000001,11.285120168880105,11.278974819383697,19.24059812570058,19.238158018673246
4749.45,11.286508917380253,11.28193915761804,19.242534758142092,19.244730605221854
4749.5,11.285819645936993,11.283397775319155,19.240552015404354,19.246583740640467
4749.55,11.290995462139065,11.282670821610203,19.242483662948977,19.244658324216957
4749.6,11.289260507822885,11.287753217195252,19.237202164694715,19.246714594183814
4749.650000000001,11.28187635384189,11.286098337693664,19.23833124384015,19.24132342819798
4749.7,11.280493100672155,11.278597996726788,19.239572483165595,19.242599561801654
4749.75,11.278956763298053,11.277140949120078,19.245675243182383,19.243921805701554
4749.8,11.272719563279022,11.275471938768854,19.252232875040328,19.250189067315688
4749.85,11.27160636634674,11.26902199095811,19.250267579441697,19.25701463738143
