Tiempo [s],h1_Real [cm],h2_Real [cm],h1_Classical [cm],h2_Classical [cm]
3318.8,6.464982068588039,5.741429429122935,5.343506590611231,2.9954032833632382
3318.8500000000004,6.4200001266023765,5.861781678249484,5.354569440645115,3.005071941482381
3318.9,6.4481509282678555,5.628947219760376,5.3655779732016935,3.014768584479551
3318.9500000000003,6.451864187810822,5.590450292679721,5.3765303416351,3.0244948404830687
3319.0,6.523191329492144,5.656197576187792,5.387424673173221,3.0342523694236583
3319.05,6.515382892139756,5.6087739607239655,5.3982590689185,3.044042863035143
3319.1000000000004,6.503871150090835,5.8114631791039,5.409031603847234,3.053868044853836
3319.15,6.600554482163233,5.68515052951711,5.419740326809882,3.0637296702187964
3319.2000000000003,6.400217159925106,5.853261192726965,5.430411714924419,3.073604781132369
3319.25,6.589149745398573,5.622774182981814,5.441088465934678,3.083456838244235
3319.3,6.448309368604743,5.745058741752836,5.451771109418112,3.093286316555046
3319.3500000000004,6.398309726487277,5.710992453913011,5.462459710306955,3.1030940806885763
3319.4,6.618660784595053,5.714968530405658,5.473154329190216,3.1128809827066597
3319.4500000000003,6.582942342512541,5.7014696560849965,5.483855022313959,3.122647862109469
3319.5,6.537185201233319,5.778479885606325,5.49456184158063,3.1323955458348802
3319.55,6.696163031214847,5.8481601361892865,5.505274834549834,3.14212484825919
3319.6000000000004,6.786059760297905,5.789807759313681,5.515994044437648,3.151836571196494
3319.65,6.570412059767445,5.7989809544744935,5.526719510116924,3.1615315038989547
3319.7000000000003,6.732983816773169,5.663701224108376,5.537451266117568,3.1712104230570617
3319.75,6.8898126610325265,5.695556405893859,5.54818934262587,3.180874092799016
3319.8,6.901011813222398,5.8289649083594774,5.558933765485275,3.1905232646914374
3319.8500000000004,6.4817735926116224,5.728031992750364,5.569684556195707,3.200158677738745
3319.9,6.618320277614502,5.88283970802922,5.580441731913853,3.209781058383424
3319.9500000000003,6.6988580395167405,5.805389945657702,5.591205305453469,3.219391120506284
3320.0,6.664987204394433,6.029579054198799,5.601975285284682,3.228989565425854
3320.05,6.605456628256437,5.971963285903127,5.612751675534783,3.238577081899072
3320.1000000000004,6.812562007318035,5.9769632345350185,5.623534475987535,3.248154346120682
3320.15,6.556314016707223,5.9340312579475265,5.634323682083473,3.25772202172349
3320.2000000000003,6.728794159631658,5.9958510038209925,5.64511928492019,3.2672807597786324
3320.25,6.889084934625421,5.908326872022333,5.655921271251658,3.276831198794957
3320.3,6.864171706531551,5.979672774227728,5.66672962348901,3.2863739647197256
3320.3500000000004,6.964492390823845,6.131941129210458,5.677544319699853,3.2959096709380074
3320.4,6.866077015850628,5.897382866491818,5.6883653336085604,3.3054389182729302
3320.4500000000003,6.741035956764542,6.013581391711149,5.699192634596573,3.31496229498595
3320.5,6.944213602602592,5.951772938588559,5.710026187701702,3.3244803767762416
3320.55,6.869422217159543,5.997114794121986,5.720865953618924,3.3339937267813884
3320.6000000000004,6.872577277285889,6.004059241382775,5.731711888699688,3.34350289557678
3320.65,6.7953514848044385,6.15571896346987,5.74256394495221,3.3530084211758684
3320.7000000000003,6.914666331759477,6.151148562496543,5.753422070041773,3.3625108290304357
3320.75,6.887603116290011,6.188694139225997,5.764286207290031,3.3720106320299745
