Time_s,h1_ref,h2_ref,h1_pinn_nmpc,h2_pinn_nmpc,v1_pump,v2_pump
0.0,12.0,12.0,12.38645095421227,12.695550230025788,2.5,2.5
0.20002667022269635,12.009426019256072,12.009426019256072,12.37733279483985,12.684219640115757,2.0,2.0
0.4000533404453927,12.018851945456325,12.018851945456325,12.35345203528395,12.665172159588979,1.5,1.5
0.600080010668089,12.028277685545861,12.028277685545861,12.317608746356829,12.63923580944819,1.0,1.0
0.8001066808907854,12.037703146471618,12.037703146471618,12.276308718229856,12.60886320225696,0.5,0.5000000000000001
1.0001333511134818,12.04712823518329,12.04712823518329,12.243960966611542,12.571185394770666,1.0,2.220446049250313e-16
1.200160021336178,12.056552858634248,12.056552858634248,12.222944838696883,12.53352488025562,1.5,0.0
1.4001866915588745,12.06597692378245,12.06597692378245,12.209640550625995,12.495906735457602,2.0,-2.220446049250313e-16
1.6002133617815708,12.075400337591374,12.075400337591374,12.200487637103341,12.465367151542562,2.5,0.4999999999999998
1.800240032004267,12.084823007030918,12.084823007030918,12.201707104871124,12.429638069386236,3.0,0.0
2.0002667022269636,12.094244839078339,12.094244839078339,12.208716101194485,12.39689620955575,3.374991318445381,0.5
2.20029337244966,12.103665740719155,12.103665740719155,12.219308565101725,12.372973718440544,3.5272820163324803,1.0
2.400320042672356,12.11308561894807,12.11308561894807,12.218872089357815,12.339289525689013,3.0272820163324803,0.5
2.6003467128950524,12.122504380769893,12.122504380769893,12.221373022253212,12.316105227185547,3.5272820163324803,1.0
2.800373383117749,12.13192193320045,12.13192193320045,12.23950855917796,12.293894461931432,4.02728201633248,1.2945114385821626
3.0004000533404453,12.141338183267514,12.141338183267514,12.256664787276861,12.280757500778842,3.8242863931685585,1.7945114385821626
3.2004267235631416,12.150753038011707,12.150753038011707,12.263792867704383,12.260420832108244,3.6618711900323286,1.2945114385821626
3.400453393785838,12.160166404487434,12.160166404487434,12.281794084644199,12.245384351863141,4.161871190032329,1.7945114385821626
3.600480064008534,12.169578189763783,12.169578189763783,12.308060215832658,12.23438875864442,4.661871190032329,2.2945114385821626
3.800506734231231,12.178988300925461,12.178988300925461,12.325366959872472,12.233191746278953,4.161871190032329,2.7945114385821626
4.000533404453927,12.188396645073698,12.188396645073698,12.333094565514552,12.237239843026407,3.661871190032329,3.2945114385821626
4.200560074676623,12.197803129327168,12.197803129327168,12.349439201636967,12.248025590468913,4.161871190032329,3.7945114385821626
4.40058674489932,12.207207660822908,12.207207660822908,12.357851663101677,12.2650919657957,3.661871190032329,4.2945114385821626
4.600613415122016,12.216610146717231,12.216610146717231,12.353526749128322,12.289681907654193,3.394432549397007,4.7945114385821626
4.800640085344712,12.22601049418665,12.22601049418665,12.368536180301934,12.305456743208667,3.894432549397007,4.2945114385821626
5.0006667555674085,12.235408610428777,12.235408610428777,12.393751219965056,12.32032976032513,4.394432549397007,4.043999509791307
