Time_s,h1_ref,h2_ref,h1_real_pid,h2_real_pid,h1_measured_pid,h2_measured_pid,v1_pump,v2_pump
0.0,12,16,12.262967519550699,12.783158403008974,12.1389840327555,12.885077254209852,3.0,3.0
0.2,12,16,12.262137306348228,12.783785376050828,12.425552994548438,12.661201716524305,2.9,3.1
0.4,12,16,12.25965577356285,12.785661701111044,12.084330034423264,12.836911008827213,2.8000000000000003,3.1999999999999997
0.6000000000000001,12,16,12.255536488350812,12.78878051691803,12.365793440880239,12.768511828714558,2.7,3.3
0.8,12,16,12.249956937636734,12.793135042849583,12.187842326959869,12.832330837713663,2.6627673214348317,3.399999999999999
1.0,12,16,12.243959579112508,12.798720487280153,12.404418769451595,12.901061697548672,2.582668994287381,3.499999999999999
1.2000000000000002,12,16,12.23638421278888,12.805531464732239,12.233971196439564,12.700022080831504,2.4962466877060843,3.5999999999999988
1.4000000000000001,12,16,12.229100826281766,12.813562917132606,12.172896800261588,12.75984443710251,2.596246687706084,3.699999999999999
1.6,12,16,12.223559732074644,12.822815305850966,12.223804088596104,12.857625995549737,2.6962466877060844,3.7999999999999994
1.8,12,16,12.218744415343812,12.833289534456702,12.294172020148165,12.710983421748734,2.6397525353867626,3.899999999999999
2.0,12,16,12.212432659947199,12.844981295688395,12.237432687803157,12.819278809773893,2.539752535386763,3.9999999999999987
2.2,12,16,12.205160822038717,12.857884163612255,12.127969195914668,12.914501439608806,2.5601121015543065,4.099999999999997
2.4000000000000004,12,16,12.199166110873424,12.871996159099435,12.328577006663524,12.636051190893017,2.5855050236201578,4.199999999999997
2.6,12,16,12.19227642695058,12.887315437846958,12.209122066257283,12.914685266826211,2.488406992952408,4.299999999999996
2.8000000000000003,12,16,12.18463052805003,12.90383630614803,12.147174887795828,12.970589692793167,2.4782026904456558,4.399999999999997
3.0,12,16,12.176241164349937,12.921554685538208,12.214104583088753,13.052424700446641,2.380040158227557,4.499999999999995
3.2,12,16,12.16655048567321,12.940464670611378,12.288629956598848,13.09085672522778,2.336027378764635,4.599999999999993
3.4000000000000004,12,16,12.157713108099646,12.96056255923459,12.258861494985652,12.912880455465098,2.435325055024762,4.699999999999993
3.6,12,16,12.150694120374983,12.981849414054675,12.12082461941823,12.860021309047074,2.535325055024762,4.799999999999993
3.8000000000000003,12,16,12.145463390373596,13.00432698917471,12.137848766646657,13.043241329263275,2.6081600520943597,4.899999999999992
4.0,12,16,12.14028378196387,13.027995108062841,12.099424449872023,13.039087726211596,2.5888778387043883,4.99999999999999
4.2,12,16,12.135143769596171,13.052850715536769,12.07030876473294,13.120106964594704,2.5455724206004353,5.099999999999989
4.4,12,16,12.128946190842221,13.078889743975276,12.264150439656646,13.0356032101826,2.445936852047032,5.199999999999988
4.6000000000000005,12,16,12.121389550941124,13.106105954134437,12.245285949843591,13.122038054539887,2.400624254328157,5.2999999999999865
4.800000000000001,12,16,12.114806179016632,13.134495565890026,12.1242023850116,13.179192294547112,2.500624254328157,5.399999999999987
5.0,12,16,12.110050960790295,13.164059897383368,12.148803407329693,13.118884447151926,2.5865007732175895,5.499999999999983
5.2,12,16,12.106933705583954,13.194800443206189,12.087415420586412,13.116664783667888,2.6862179948717024,5.599999999999983
5.4,12,16,12.105499746564494,13.226718753218185,12.195695451282772,13.350172586233471,2.722453230268647,5.6999999999999815
5.6000000000000005,12,16,12.103405384771259,13.259813556900077,12.027159656189127,13.28278155379193,2.6493176838380457,5.799999999999979
5.800000000000001,12,16,12.100289265968057,13.294079373228055,12.2646470194777,13.35652410393419,2.551631843553268,5.899999999999978
6.0,12,16,12.095716556238607,13.329509719996212,12.299949231909347,13.37783272172513,2.4516318435532685,5.998169677950015
6.2,12,16,12.09021238505142,13.365470270351658,12.2053522997599,13.511046020782036,2.4610367040070797,5.99999999982712
6.4,12,16,12.086225754808332,13.40133508632679,11.904407851075788,13.389942496578668,2.5610556654178516,5.999995156446204
6.6000000000000005,12,16,12.084108860241091,13.437107525982048,12.139818281659455,13.428144947727205,2.6610556654178517,5.999997824650311
6.800000000000001,12,16,12.082615558443845,13.472791330147567,12.237931734614342,13.544205487425746,2.5885617783179837,5.99999729672211
7.0,12,16,12.07968554760344,13.5083846862747,12.173767964750578,13.426275554199846,2.488561778317984,5.999983156170919
