Time_s,h1_ref,h2_ref,h1_real_pid,h2_real_pid,h1_measured_pid,h2_measured_pid,v1_pump,v2_pump
0.0,12,16,12.262967519550699,12.783158403008974,12.167932439207204,12.73435315100593,3.0,3.0
0.2,12,16,12.262137306348228,12.78378537605083,12.247011954739767,12.77527441687659,2.9,3.1
0.4,12,16,12.259655773562848,12.785661701111048,12.247816900273552,12.95034394371719,2.8,3.2
0.6000000000000001,12,16,12.255536488350806,12.788780516918033,12.359006804972141,12.858988654735615,2.6999999999999993,3.3000000000000007
0.8,12,16,12.249954166869694,12.793135041760253,12.146364793627713,12.757401485965444,2.6622382315139106,3.4000000000000004
1.0,12,16,12.244732701539391,12.79872120459149,12.285067146971972,12.653374147546156,2.6459038843491207,3.5000000000000004
1.2000000000000002,12,16,12.23969650082448,12.805536597926627,12.08186249239546,12.799587782073823,2.735708569035073,3.6
1.4000000000000001,12,16,12.235823070679535,12.813580973984779,12.215381735391524,12.780750213579587,2.7196890292566964,3.6999999999999993
1.6,12,16,12.230649220006727,12.822851195685693,12.418588328071479,12.748142112032733,2.6196890292566968,3.799999999999999
1.8,12,16,12.223893914185815,12.833340591328728,12.194305058612231,12.81207314380709,2.5196890292566967,3.899999999999999
2.0,12,16,12.21639893294551,12.845042910485311,12.167479935533297,12.952878669192526,2.560866376060368,3.9999999999999987
2.2,12,16,12.20989152470396,12.857956541717911,12.325233038719833,12.774933690285511,2.5373891994495,4.099999999999998
2.4000000000000004,12,16,12.202898600910137,12.872078656256848,12.098748870911553,12.957783089626494,2.578314896551411,4.199999999999997
2.6,12,16,12.197539279386858,12.88740805668644,12.18484374726351,13.091438317426693,2.678314896551411,4.299999999999995
2.8000000000000003,12,16,12.19393688394355,12.903946339654388,12.190065678538636,13.095386806084319,2.7596879123438636,4.399999999999996
3.0,12,16,12.191509750366475,12.921694382999009,12.13580235931936,13.069317068245356,2.8256652442846346,4.499999999999994
