Time_s,h1_ref,h2_ref,h1_real_pid,h2_real_pid,h1_measured_pid,h2_measured_pid,v1_pump,v2_pump
0.0,12.0,12.0,12.262967519550699,12.783158403008974,12.233586776598406,12.617418117189702,3.0,3.0
0.2,12.00942476245764,12.00942476245764,12.26213451132499,12.782530049622414,12.279074977828767,12.63785266204405,2.9,2.9
0.4,12.018849431896676,12.018849431896676,12.25963348023994,12.780644085611383,12.264511642635224,13.117777851660565,2.8,2.8
0.6000000000000001,12.028273915299431,12.028273915299431,12.255461473180356,12.777499175878793,12.337748755000154,12.882215088763122,2.6999999999999997,2.6999999999999997
0.8,12.037698119650058,12.037698119650058,12.249615606959237,12.773094010924682,12.241280878990151,12.689923879271234,2.6,2.6
1.0,12.047121951935463,12.047121951935463,12.242941827341486,12.76742780927962,12.1571638101045,12.748502863004106,2.6428220712977155,2.5000000000000004
1.2000000000000002,12.056545319146224,12.056545319146224,12.236692683037905,12.76050402882102,12.350477581346041,12.76002542510672,2.5815477322698337,2.4000000000000004
1.4000000000000001,12.065968128277515,12.065968128277515,12.229410119686598,12.752323970637594,12.138497652937616,12.755755154159942,2.6012212574399243,2.3000000000000016
1.6,12.075390286330013,12.075390286330013,12.223487914266967,12.742891134216359,12.127973418653328,12.527251956957768,2.701221257439924,2.2000000000000015
1.8,12.08481170031082,12.08481170031082,12.218703090121421,12.732212236133947,12.25098244716183,12.764628639168498,2.6939823750734204,2.1000000000000023
2.0,12.094232277234385,12.094232277234385,12.212555047430476,12.720289879435938,12.298373823119986,12.719176938800956,2.5939823750734203,2.000000000000002
2.2,12.103651924123417,12.103651924123417,12.20546309345546,12.707123321499367,12.190318827786243,12.826868769374377,2.63094307348499,1.9000000000000024
2.4000000000000004,12.113070548009803,12.113070548009803,12.19980199316302,12.692956217985088,12.201943065323283,12.587167839931052,2.7309430734849895,1.8873648547697812
2.6,12.12248805593553,12.12248805593553,12.1955889546985,12.679479342931938,12.229507576600923,12.594311842142071,2.772489743088784,1.9100167741909677
2.8000000000000003,12.131904354953594,12.131904354953594,12.191961148865321,12.665831844090492,12.046005470584939,12.510624144371397,2.8617124566135645,1.9471324833510908
3.0,12.141319352128928,12.141319352128928,12.189689594880877,12.653196873634457,12.368052318328393,12.6841246525928,2.8875813159932093,1.9919859533429753
3.2,12.15073295453931,12.15073295453931,12.186393350293196,12.640042833599468,12.280710985614467,12.675465865970605,2.8145112265995693,1.8924469948968587
3.4000000000000004,12.16014506927628,12.16014506927628,12.182707333663537,12.625656889426354,12.14102574938542,12.705797639448074,2.829368964510115,1.7924469948968587
3.6,12.169555603446074,12.169555603446074,12.179854373882629,12.610861265256606,12.230050834095241,12.574241089523557,2.926947939133444,1.8539306345451878
3.8000000000000003,12.178964464170512,12.178964464170512,12.177306122687487,12.59730390065361,12.356475929335629,12.522532781631943,2.8518879980170233,1.953930634545188
4.0,12.18837155858794,12.18837155858794,12.174587469400588,12.585027781301976,12.064990782509451,12.595012053935497,2.94414414303632,2.0539306345451873
4.2,12.197776793854134,12.197776793854134,12.17346589054842,12.574032720351193,11.970252077639003,12.425525031137543,3.04414414303632,2.1539306345451874
4.4,12.207180077143217,12.207180077143217,12.173279254666701,12.564319694973515,12.174731219545679,12.494832671274288,3.017404565138731,2.2539448764325027
4.6000000000000005,12.216581315648583,12.216581315648583,12.172151070647347,12.554717483740841,12.227282931035035,12.64228701313875,3.032593475200423,2.161042574378083
4.800000000000001,12.225980416583798,12.225980416583798,12.172330464258344,12.544620968873804,12.064773540621754,12.479020278825843,3.132593475200423,2.2140331524686476
5.0,12.235377287183535,12.235377287183535,12.17411585118175,12.535555141299783,11.974666358555353,12.55186078187446,3.2325934752004226,2.2374844605804736
5.2,12.244771834704473,12.244771834704473,12.177504793623436,12.52628018237054,12.084048142786925,12.564680865853349,3.3325934752004227,2.2682110773585284
5.4,12.254163966426221,12.254163966426221,12.181808765506327,12.517668302890693,12.187588436480711,12.468872058381047,3.304210451054893,2.256908820807591
5.6000000000000005,12.26355358965223,12.26355358965223,12.184598302854052,12.508169182710649,12.2151529627386,12.689769452064846,3.2042104510548928,2.156974335761243
5.800000000000001,12.272940611710709,12.272940611710709,12.18565843393117,12.498081966565985,12.297177512468457,12.333351601987678,3.1042104510548927,2.19934036580996
6.0,12.282324939955544,12.282324939955544,12.185913274794652,12.489163823754577,12.286213117982076,12.492732208226188,3.1525426873743077,2.2817756431853953
6.2,12.291706481767198,12.291706481767198,12.18703861401617,12.481201877934543,12.318960555308978,12.407152640659968,3.129204566249391,2.3723930633986545
6.4,12.301085144553644,12.301085144553644,12.186703514461804,12.474515698653457,12.24683045380137,12.490294550462632,3.029204566249391,2.4723930633986546
6.6000000000000005,12.310460835751268,12.310460835751268,12.185628505146449,12.46910181621679,12.235084350174958,12.412608055195088,3.0803961907985338,2.5723930633986547
6.800000000000001,12.31983346282578,12.31983346282578,12.18609943097792,12.464567456719783,12.060811947869393,12.500841775858927,3.180396190798534,2.578586405571651
7.0,12.329202933273136,12.329202933273136,12.188213584967531,12.460497911358583,12.100788674134986,12.443907309818638,3.2803961907985335,2.676764292306779
7.2,12.338569154620446,12.338569154620446,12.191932712208912,12.457051450996039,12.124483543316304,12.548460784468682,3.3498936708286764,2.6325443292461745
7.4,12.347932034426885,12.347932034426885,12.19569933208228,12.452469906748835,12.180365571425726,12.518606459180532,3.3451385780750846,2.5325443292461745
7.6000000000000005,12.357291480284609,12.357291480284609,12.198909739354248,12.447275965110467,12.19981473450368,12.350223259208946,3.2513626842284413,2.572868965818892
7.800000000000001,12.366647399819668,12.366647399819668,12.20117104666937,12.44295675914853,12.285499941333596,12.4344393075109,3.2459882574737993,2.5765943706626597
8.0,12.375999700692912,12.375999700692912,12.203499600801186,12.438043027677388,12.169731429187953,12.47087651565044,3.257566106392729,2.574702172300714
8.200000000000001,12.38534829060091,12.38534829060091,12.206717173102627,12.433993115965352,12.249200078448155,12.451968990695473,3.356496498647335,2.645438185503957
8.4,12.394693077276848,12.394693077276848,12.21157244973143,12.42987919593576,12.14407071823119,12.510651233092336,3.4564964986473345,2.5709952926203115
8.6,12.404033968491458,12.404033968491458,12.217060282871095,12.42587120601178,12.202511175353228,12.49308526537918,3.401654560533654,2.666903794116949
8.8,12.413370872053914,12.413370872053914,12.222022669231873,12.422514645009423,12.197153288426273,12.55142362940575,3.462840185028928,2.6254157389679094
9.0,12.422703695812748,12.422703695812748,12.227938099320324,12.418695406246519,12.25181183181628,12.40612980658017,3.440962125434812,2.6702069242142934
9.200000000000001,12.432032347656756,12.432032347656756,12.23241594206842,12.416061367180502,12.29701294234068,12.582795685768376,3.3409621254348116,2.770206924214294
