Tiempo [s],h1_Real [cm],h1_Koopman [cm],h2_Real [cm],h2_Koopman [cm]
3389.4500000000003,19.827873110772433,19.719745013985612,14.094558622517226,14.032261846306856
3389.5,19.834273430328455,19.726450928419794,14.098537992909336,14.036651561470963
3389.55,19.84105301956357,19.732554982119343,14.102338477306068,14.040220784035789
3389.6000000000004,19.847689876941985,19.740053910211966,14.106382321831688,14.04417227932466
3389.65,19.853880061953014,19.745877833379705,14.110145833220642,14.048295948459113
3389.7000000000003,19.86016577938182,19.752331188659543,14.114056099746021,14.051719300316458
3389.75,19.86611397629876,19.7584546872612,14.117961339373503,14.05603853589902
3389.8,19.872022661321317,19.764280831356007,14.121673344276823,14.059699971741466
3389.8500000000004,19.878358161380486,19.7702537543983,14.125505255426125,14.063439945313089
3389.9,19.885102672040066,19.77717597013102,14.129513620089845,14.067384742324018
3389.9500000000003,19.891618876866158,19.78385393648238,14.133772251298696,14.071399336319548
3390.0,19.898252314876682,19.79018380337906,14.137609317170694,14.075894663194482
3390.05,19.904628231879343,19.797106002525496,14.141255871087083,14.079095842442992
3390.1000000000004,19.910599350418504,19.80300435456721,14.145074254487005,14.083115879449
3390.15,19.917295741776055,19.80908633617464,14.148917453380319,14.086713618605927
3390.2000000000003,19.92373375462794,19.816370554156876,14.152909858103778,14.090748523343553
3390.25,19.930196424104945,19.82200729582915,14.156867946998323,14.094675248883483
3390.3,19.93701392363383,19.82907840604289,14.160576103334957,14.098635787871377
3390.3500000000004,19.943589490369543,19.835721542129995,14.164136216944037,14.10212636136684
3390.4,19.95014617381035,19.84228715503368,14.167918403105796,14.105780002883613
3390.4500000000003,19.956667680667707,19.849070963657198,14.171826020424541,14.109784141292401
3390.5,19.963400355278573,19.8552217140099,14.175920109179746,14.113510883834469
3390.55,19.96999828397561,19.862011829771077,14.18020120586825,14.117692307094877
3390.6000000000004,19.97619451997657,19.868311801920775,14.18441648235316,14.122038852444414
3390.65,19.982231384168504,19.874398096010417,14.188306607651853,14.126110571875031
3390.7000000000003,19.988774097961564,19.880367476864798,14.19231351868009,14.12978115656549
3390.75,19.99545522134478,19.887590860062172,14.196507252015481,14.134143616847158
3390.8,20.00161721339729,19.893688472950203,14.200451578780307,14.138127128327067
3390.8500000000004,20.007917331146942,19.899944529348662,14.204212221447973,14.14201498086875
3390.9,20.014387569082643,19.90626525223917,14.20791916706543,14.145595086201045
3390.9500000000003,20.020975711795707,19.9129442121387,14.21169727905125,14.149477121346328
3391.0,20.027377966222215,19.919462527875055,14.21561433621331,14.153130097076593
3391.05,20.033677247446715,19.92574593804369,14.219408202845193,14.157306934930995
3391.1000000000004,20.03994727431093,19.93204905764225,14.223114251078789,14.160722956035315
3391.15,20.046342096606946,19.93828330025149,14.227292725150424,14.164686188897377
3391.2000000000003,20.052760214149107,19.944825989639703,14.231572264135993,14.169068100312906
3391.25,20.059111259751642,19.951111087065,14.235885202557991,14.173200686046645
3391.3,20.065473149619468,19.95750724149633,14.239912925821464,14.177641394750184
3391.3500000000004,20.071720525834007,19.963835810919345,14.2435857525088,14.181203381186508
3391.4,20.078245212537443,19.970004104591105,14.247278007886488,14.184906779159018
3391.4500000000003,20.084957941448046,19.976830069874172,14.250931015901983,14.188542782894586
3391.5,20.09126552449916,19.983411719694555,14.254938544290855,14.192264185838937
3391.55,20.097287697169183,19.989406764436787,14.25900453584726,14.196603422505515
3391.6000000000004,20.103345002770013,19.995476622469788,14.262793694226936,14.20027967953612
3391.65,20.109969775097543,20.00148704763426,14.266663877242692,14.204159525767448
3391.7000000000003,20.11661906017649,20.008827938526867,14.270566152181534,14.20798952285508
3391.75,20.12289461611941,20.014895721163054,14.274589246828828,14.211921755219446
3391.8,20.129172475285053,20.021340110520633,14.278764169406893,14.216020582491394
3391.8500000000004,20.135195567874963,20.02749142995221,14.282647958227903,14.220136628295398
3391.9,20.14139294220106,20.033364285165696,14.28635880162493,14.22358201591108
3391.9500000000003,20.14792194869745,20.03994891313943,14.290052799478584,14.22774182602345
