Tiempo [s],h1_Real [cm],h1_Koopman_Lin [cm],h2_Real [cm],h2_Koopman_Lin [cm]
1794.75,27.572468056189862,25.380833030436385,21.306018233198703,20.39815504710163
1794.8000000000002,27.665896654239784,25.380541789400645,21.184644648806835,20.39627356492249
1794.8500000000001,27.728023303155968,25.380243688700105,21.161874366774132,20.394389777953762
1794.9,27.577535808063388,25.379942935178423,21.05846794157988,20.39249935424649
1794.95,27.59248553094302,25.379644354077193,21.18481178449589,20.390616022135323
1795.0,27.810732623872763,25.379368256118955,21.11738069365708,20.388730362124022
1795.0500000000002,27.626799443051485,25.379084355347064,21.056140147289142,20.386835971020883
1795.1000000000001,27.681118622686267,25.378804209285285,21.163309927008708,20.384928445631942
1795.15,27.87466768982185,25.378548679549038,21.2219471994052,20.383024022072238
1795.2,27.562836118443656,25.378260162953115,21.176706780184634,20.38113277665859
1795.25,27.547125388919106,25.377959582953675,21.261657960860607,20.379238628516017
1795.3000000000002,27.516130326870602,25.377672635512987,21.24248178104646,20.377329102045554
1795.3500000000001,27.760950525462146,25.37737811850773,21.049326328881424,20.375427202752096
1795.4,27.630690223899077,25.377073570120835,21.14661875182128,20.373529651523597
1795.45,27.697821658751106,25.37676506835259,21.138143949480142,20.371631249069367
1795.5,27.736717435306172,25.37646278059099,21.29387059047523,20.369739205241004
1795.5500000000002,27.57411655381255,25.37615008417001,20.97564674927675,20.367854435061638
1795.6000000000001,27.730494429042817,25.375820150981852,20.960083583121843,20.365973357879312
1795.65,27.642067850676497,25.375489625703928,20.983654587189875,20.36409639369059
1795.7,27.808242757520674,25.375152032129176,21.131178567856264,20.362218423749347
1795.75,27.617942666458948,25.374822705235484,21.303426358982666,20.360337758964405
1795.8000000000002,27.57511196087274,25.37447931654165,21.080393199740595,20.358460878361438
1795.8500000000001,27.528488270742436,25.374153651064372,21.196668130697518,20.356580968900506
1795.9,27.61406816345097,25.37381500494523,21.15269186048633,20.35471798925044
1795.95,27.510608095136238,25.373480153564007,21.181653431258002,20.352866015248377
1796.0,27.669068176008018,25.373141548142897,21.134126478810455,20.351010863367875
1796.0500000000002,27.803316280995382,25.372812423564024,20.871905497595893,20.349152266752093
1796.1000000000001,27.64981102639377,25.37247678036552,21.04593640563527,20.347296741836956
1796.15,27.666127163447133,25.372126891593766,21.122664316093996,20.345436265517456
1796.2,27.869597525554116,25.371782759415694,21.231127185791134,20.343560919804435
1796.25,27.672836387454687,25.371443063240864,20.921653727504786,20.341668886802843
