Time_s,h1_ref,h2_ref,h1_bilinear_koopman_nmpc,h2_bilinear_koopman_nmpc,v1_pump,v2_pump
0.0,12.0,16.0,12.392969020016494,12.709366610854419,2.5,3.5
0.20002667022269635,12.0,16.0,12.37445706758885,12.721588427827404,2.0,4.0
0.4000533404453927,12.0,16.0,12.353634180491326,12.74388778157028,1.5,4.5
0.600080010668089,12.0,16.0,12.319654587520377,12.768049722915482,1.0,5.0
0.8001066808907854,12.0,16.0,12.27981373788492,12.798933020221975,0.5,5.5
1.0001333511134818,12.0,16.0,12.231979485670504,12.836108206508207,0.0,6.0
1.200160021336178,12.0,16.0,12.184511859559331,12.872178014046181,0.0,6.0
1.4001866915588745,12.0,16.0,12.148288346788291,12.908957523308322,0.48369723981679663,6.0
1.6002133617815708,12.0,16.0,12.114589448773724,12.944265093681498,0.9836972398167967,6.0
1.800240032004267,12.0,16.0,12.094419158289728,12.980720273244616,1.4836972398167967,6.0
2.0002667022269636,12.0,16.0,12.082608666842983,13.01705068416096,1.9836972398167967,6.0
2.20029337244966,12.0,16.0,12.056626955924543,13.0532485880952,1.4836972398167967,6.0
2.400320042672356,12.0,16.0,12.029472616237049,13.088913356641424,0.9836972398167967,6.0
2.6003467128950524,12.0,16.0,12.010595385966306,13.124816024813983,1.4836972398167967,6.0
2.800373383117749,12.0,16.0,11.98920655522061,13.159244199404649,1.5435457756503324,6.0
3.0004000533404453,12.0,16.0,11.970137235032432,13.194877777129618,1.6426045244767156,6.0
3.2004267235631416,12.0,16.0,11.963084402009656,13.230394248364004,2.142604524476716,6.0
3.400453393785838,12.0,16.0,11.960464658096141,13.265815445702462,2.642604524476716,6.0
3.600480064008534,12.0,16.0,11.97049179440618,13.30063427613055,3.142604524476716,6.0
3.800506734231231,12.0,16.0,11.983248356346301,13.33589969119767,3.642604524476716,6.0
4.000533404453927,12.0,16.0,11.987078393468648,13.369728235862146,3.142604524476716,6.0
4.200560074676623,12.0,16.0,12.002796931742965,13.403489451857137,3.642604524476716,6.0
4.40058674489932,12.0,16.0,12.022264738007369,13.438637646026988,3.488601348215349,6.0
4.600613415122016,12.0,16.0,12.031378755592856,13.472545035733779,2.988601348215349,6.0
4.800640085344712,12.0,16.0,12.04369386651801,13.50514482594406,3.488601348215349,6.0
5.0006667555674085,12.0,16.0,12.050798340743277,13.540139817059092,2.988601348215349,6.0
5.200693425790105,12.0,16.0,12.0473604442708,13.575054857011573,2.488601348215349,6.0
5.400720096012802,12.0,16.0,12.03612528896867,13.609865612541984,1.988601348215349,6.0
5.600746766235498,12.0,16.0,12.038272425308662,13.644579508099572,2.488601348215349,6.0
5.800773436458194,12.0,16.0,12.031704062520536,13.67767056651784,1.988601348215349,6.0
6.000800106680891,12.0,16.0,12.011361669736138,13.711853095808861,1.488601348215349,6.0
6.200826776903587,12.0,16.0,12.002764494707609,13.746236264964006,1.988601348215349,6.0
6.400853447126283,12.0,16.0,11.9883245733849,13.780052292566124,1.6600546739151294,6.0
6.6008801173489795,12.0,16.0,11.972261904959787,13.810988311317722,1.6462216480549043,6.0
6.800906787571676,12.0,16.0,11.965310377037152,13.845023265071124,2.146221648054904,6.0
7.000933457794372,12.0,16.0,11.966886833506436,13.878137102572289,2.646221648054904,6.0
7.200960128017068,12.0,16.0,11.977476985602328,13.91049393864133,3.146221648054904,6.0
7.400986798239765,12.0,16.0,11.99152541222082,13.943962228961754,3.384714034541227,6.0
7.601013468462462,12.0,16.0,11.997945126692604,13.97773502629059,2.884714034541227,6.0
7.801040138685158,12.0,16.0,12.000688785127377,14.009021873811351,2.86011167774436,6.0
8.001066808907854,12.0,16.0,12.012269280324803,14.04151898026878,3.207567143504632,6.0
8.20109347913055,12.0,16.0,12.03268014634365,14.075118951231742,3.707567143504632,6.0
8.401120149353247,12.0,16.0,12.044799790274082,14.108677167072877,3.207567143504632,6.0
8.601146819575943,12.0,16.0,12.060660507936214,14.140674854976151,3.2947353347897947,6.0
8.80117348979864,12.0,16.0,12.066333383248127,14.17413116303237,2.7947353347897947,6.0
9.001200160021336,12.0,16.0,12.067577903579654,14.205169160815826,2.2947353347897947,6.0
9.201226830244032,12.0,16.0,12.057148787345131,14.234641102282563,1.7947353347897947,6.0
9.401253500466728,12.0,16.0,12.047101416837195,14.267725901474165,1.922914472193984,6.0
9.601280170689424,12.0,16.0,12.044119997205959,14.298935476361207,2.422914472193984,6.0
9.80130684091212,12.0,16.0,12.037009494422872,14.330965580790926,1.922914472193984,6.0
10.001333511134817,12.0,16.0,12.019686918622709,14.363832390728193,1.422914472193984,6.0
10.201360181357513,12.0,16.0,11.996484901999466,14.39655916132775,0.922914472193984,6.0
10.40138685158021,12.0,16.0,11.98587929039298,14.429155142565369,1.4229144721939841,6.0
10.601413521802906,12.0,16.0,11.978130452498911,14.461641449370983,1.9229144721939844,6.0
10.801440192025604,12.0,16.0,11.977609998739528,14.492856367455216,2.4229144721939844,6.0
11.0014668622483,12.0,16.0,11.96967418959147,14.52515326453358,1.9229144721939844,6.0
11.201493532470996,12.0,16.0,11.974250807446323,14.555217343922429,2.4229144721939844,6.0
11.401520202693693,12.0,16.0,11.972656912515319,14.587349490386146,2.478852974396985,6.0
11.601546872916389,12.0,16.0,11.989382622205774,14.61941810312402,2.978852974396985,6.0
11.801573543139085,12.0,16.0,12.008360183387245,14.650361617737868,3.478852974396985,6.0
12.001600213361781,12.0,16.0,12.018966059594437,14.682352819586225,2.978852974396985,6.0
12.201626883584478,12.0,16.0,12.021411148277592,14.711899015695398,2.5630953830081173,6.0
12.401653553807174,12.0,16.0,12.014736341777542,14.743737621306062,2.0630953830081173,6.0
12.60168022402987,12.0,16.0,12.0197423485851,14.775489286992396,2.4957626852140495,6.0
12.801706894252566,12.0,16.0,12.011200614816964,14.806879375125865,1.9957626852140495,6.0
13.001733564475263,12.0,16.0,11.995842937004971,14.83842470705904,1.4957626852140495,6.0
13.201760234697959,12.0,16.0,11.972367655908982,14.869832146074243,0.9957626852140495,6.0
13.401786904920655,12.0,16.0,11.958181159351044,14.898779155565204,1.4957626852140495,6.0
13.601813575143352,12.0,16.0,11.950487691396074,14.928455483421407,1.9957626852140495,6.0
13.801840245366048,12.0,16.0,11.946229866042986,14.957255433113174,1.9665057210355967,6.0
14.001866915588744,12.0,16.0,11.932882751734072,14.986930453097008,1.4665057210355967,6.0
14.20189358581144,12.0,16.0,11.92582005250505,15.016514020958923,1.9665057210355967,6.0
14.401920256034137,12.0,16.0,11.927223817308317,15.04727852027968,2.4665057210355967,6.0
14.601946926256833,12.0,16.0,11.93941356100233,15.077979389037402,2.9665057210355967,6.0
14.80197359647953,12.0,16.0,11.944122185474479,15.108621199336536,2.4665057210355967,6.0
15.002000266702227,12.0,16.0,11.939469320574318,15.13690537438449,1.9665057210355967,6.0
15.202026936924923,12.0,16.0,11.944167652119685,15.166611850325381,2.4665057210355967,6.0
15.40205360714762,12.0,16.0,11.9412558559081,15.193540741990049,1.9665057210355967,6.0
15.602080277370316,12.0,16.0,11.949225203634837,15.221836731344453,2.4665057210355967,6.0
15.802106947593012,12.0,16.0,11.942568698419729,15.251770417863181,1.9665057210355967,6.0
16.00213361781571,12.0,16.0,11.948469422412522,15.281945005793094,2.4665057210355967,6.0
16.202160288038403,12.0,16.0,11.961882955600222,15.308208525304615,2.9665057210355967,6.0
16.4021869582611,12.0,16.0,11.98277840789224,15.338301990916733,3.4665057210355967,6.0
