Time_s,h1_ref,h2_ref,h1_bilinear_koopman_nmpc,h2_bilinear_koopman_nmpc,v1_pump,v2_pump
0.0,12.0,16.0,12.388209235399074,12.704797577211558,2.5,3.5
0.20002667022269635,12.0,16.0,12.374047818614489,12.721723358664237,2.0,4.0
0.4000533404453927,12.0,16.0,12.350304566459808,12.742733493648078,1.5,4.5
0.600080010668089,12.0,16.0,12.319139099061534,12.7658274133536,1.0,5.0
0.8001066808907854,12.0,16.0,12.275734109789072,12.796620453607122,0.5,5.5
1.0001333511134818,12.0,16.0,12.22882277491745,12.833791778186276,0.0,6.0
1.200160021336178,12.0,16.0,12.181354411257006,12.870758141426975,0.0,6.0
1.4001866915588745,12.0,16.0,12.144087535279269,12.90753165013094,0.49999999999999994,6.0
1.6002133617815708,12.0,16.0,12.11300051304857,12.943993071798056,0.9999999999999999,6.0
1.800240032004267,12.0,16.0,12.083972559089595,12.97693513994427,1.0172957283161812,6.0
2.0002667022269636,12.0,16.0,12.057916932290434,13.01322847612692,1.5172957283161812,6.0
2.20029337244966,12.0,16.0,12.043916853718299,13.049386565706715,2.017295728316181,6.0
2.400320042672356,12.0,16.0,12.033469083090122,13.08525769002743,2.517295728316181,6.0
2.6003467128950524,12.0,16.0,12.023626321340775,13.12119189304624,2.017295728316181,6.0
2.800373383117749,12.0,16.0,12.01911157407443,13.157024399428243,2.517295728316181,6.0
3.0004000533404453,12.0,16.0,12.007750145299909,13.19275307011989,2.284477850417836,6.0
3.2004267235631416,12.0,16.0,12.004983730253953,13.228380160159972,2.35309762696379,6.0
3.400453393785838,12.0,16.0,12.01240327509178,13.26393042129377,2.85309762696379,6.0
3.600480064008534,12.0,16.0,12.021464050671446,13.298306858878867,3.35309762696379,6.0
3.800506734231231,12.0,16.0,12.035955813443444,13.330972739742238,3.1534737446507033,6.0
4.000533404453927,12.0,16.0,12.054516158993641,13.3663774184911,3.6534737446507033,6.0
4.200560074676623,12.0,16.0,12.062600602065789,13.40079524986011,3.1534737446507033,6.0
4.40058674489932,12.0,16.0,12.074582428370043,13.436094746903711,3.5843911084814915,6.0
4.600613415122016,12.0,16.0,12.078214916350882,13.467409736218519,3.0843911084814915,6.0
4.800640085344712,12.0,16.0,12.079275739466004,13.5025746704424,2.5843911084814915,6.0
5.0006667555674085,12.0,16.0,12.07197505863846,13.53764633697406,2.0843911084814915,6.0
5.200693425790105,12.0,16.0,12.051900671127417,13.572596847147672,1.5843911084814915,6.0
5.400720096012802,12.0,16.0,12.044099086613487,13.607425611948146,2.0843911084814915,6.0
5.600746766235498,12.0,16.0,12.028481490436063,13.642138490406653,1.5843911084814915,6.0
5.800773436458194,12.0,16.0,12.01899535725531,13.676733292587635,2.0843911084814915,6.0
6.000800106680891,12.0,16.0,12.004935430739149,13.711212077938239,1.5843911084814915,6.0
6.200826776903587,12.0,16.0,11.99971647337245,13.745580585930874,2.0843911084814915,6.0
6.400853447126283,12.0,16.0,12.001034814215183,13.779859350689419,2.5843911084814915,6.0
6.6008801173489795,12.0,16.0,11.993371083701213,13.814045027660885,2.0843911084814915,6.0
6.800906787571676,12.0,16.0,11.976520778671244,13.847909004133102,1.658174046592021,6.0
7.000933457794372,12.0,16.0,11.96909119825044,13.881860649751513,2.1581740465920207,6.0
7.200960128017068,12.0,16.0,11.971107332873505,13.915720672820436,2.6581740465920207,6.0
7.400986798239765,12.0,16.0,11.982079766822043,13.949513797189196,2.971803504313602,6.0
7.601013468462462,12.0,16.0,11.982499805665753,13.981991167881718,2.471803504313602,6.0
7.801040138685158,12.0,16.0,11.986617913373784,14.015494920122912,2.971803504313602,6.0
8.001066808907854,12.0,16.0,12.003051185322047,14.049086200236928,3.471803504313602,6.0
8.20109347913055,12.0,16.0,12.019420258609179,14.082636656074003,3.4812778466382888,6.0
8.401120149353247,12.0,16.0,12.029208738880756,14.11588202780279,2.9812778466382888,6.0
8.601146819575943,12.0,16.0,12.027728171202886,14.147704319105829,2.4812778466382888,6.0
8.80117348979864,12.0,16.0,12.035508797952764,14.17835225102286,2.9293595323134296,6.0
9.001200160021336,12.0,16.0,12.050611927344727,14.210995201975955,3.4293595323134296,6.0
9.201226830244032,12.0,16.0,12.062737823482417,14.241369490886909,2.9293595323134296,6.0
9.401253500466728,12.0,16.0,12.07960161021832,14.271496845336635,3.4293595323134296,6.0
9.601280170689424,12.0,16.0,12.09487253332142,14.302660210798072,3.0446268614683794,6.0
9.80130684091212,12.0,16.0,12.096653526660873,14.33503591235556,2.5446268614683794,6.0
10.001333511134817,12.0,16.0,12.091123993898911,14.367940200892578,2.0446268614683794,6.0
10.201360181357513,12.0,16.0,12.092035664743886,14.397825823045698,2.332518182819866,6.0
10.40138685158021,12.0,16.0,12.098746918351138,14.429419563919174,2.832518182819866,6.0
10.601413521802906,12.0,16.0,12.098168593806863,14.458611131573422,2.332518182819866,6.0
10.801440192025604,12.0,16.0,12.087491656915066,14.491311090495406,1.8325181828198658,6.0
11.0014668622483,12.0,16.0,12.073057457736066,14.523188605621588,1.3325181828198658,6.0
11.201493532470996,12.0,16.0,12.046675383702665,14.55562958105754,0.8325181828198659,6.0
11.401520202693693,12.0,16.0,12.023667418094453,14.587918272464876,0.8656624303897584,6.0
11.601546872916389,12.0,16.0,12.0116743767318,14.620074353608791,1.3656624303897584,6.0
11.801573543139085,12.0,16.0,11.984017522027079,14.65209147699655,0.8656624303897584,6.0
12.001600213361781,12.0,16.0,11.962161478469177,14.683847340996692,0.934366721993527,6.0
12.201626883584478,12.0,16.0,11.949168298352266,14.715270567540955,1.434366721993527,6.0
12.401653553807174,12.0,16.0,11.935463026075986,14.746037581656717,1.495012446781512,6.0
12.60168022402987,12.0,16.0,11.9324611581967,14.777545483095658,1.995012446781512,6.0
12.801706894252566,12.0,16.0,11.9333215362549,14.808967045148938,2.495012446781512,6.0
13.001733564475263,12.0,16.0,11.93282883608388,14.840305803709022,1.9950124467815118,6.0
13.201760234697959,12.0,16.0,11.93451578383847,14.871562964844523,2.495012446781512,6.0
13.401786904920655,12.0,16.0,11.944736874547896,14.90151540414389,2.995012446781512,6.0
13.601813575143352,12.0,16.0,11.950095903205044,14.93131382249221,2.495012446781512,6.0
13.801840245366048,12.0,16.0,11.943221067477115,14.961927978266699,1.9950124467815118,6.0
14.001866915588744,12.0,16.0,11.93580645289915,14.990886957378784,1.6750184211890407,6.0
14.20189358581144,12.0,16.0,11.937847945374918,15.021747016509465,2.1750184211890407,6.0
14.401920256034137,12.0,16.0,11.94279891427125,15.050434513946133,2.6750184211890407,6.0
14.601946926256833,12.0,16.0,11.93970979230317,15.081145403013952,2.1750184211890407,6.0
14.80197359647953,12.0,16.0,11.946544174583025,15.111778722285605,2.6750184211890407,6.0
15.002000266702227,12.0,16.0,11.946454461474907,15.142040458544084,2.1750184211890407,6.0
15.202026936924923,12.0,16.0,11.95266671844946,15.170171078229245,2.6750184211890407,6.0
15.40205360714762,12.0,16.0,11.949647152746536,15.19835752011027,2.1750184211890407,6.0
15.602080277370316,12.0,16.0,11.944476609510032,15.228224364922074,1.9035921477681026,6.0
15.802106947593012,12.0,16.0,11.948620530529082,15.258331145965712,2.4035921477681024,6.0
16.00213361781571,12.0,16.0,11.943499297664701,15.288487776433318,2.068675391077612,6.0
16.202160288038403,12.0,16.0,11.9453185077289,15.316301937518217,2.568675391077612,6.0
16.4021869582611,12.0,16.0,11.960237922174347,15.346317650643531,3.068675391077612,6.0
16.602213628483796,12.0,16.0,11.969797735923427,15.376285783072436,2.568675391077612,6.0
16.802240298706494,12.0,16.0,11.98400507151167,15.402436373035199,3.068675391077612,6.0
17.002266968929188,12.0,16.0,11.986363018951732,15.431361718769383,2.568675391077612,6.0
17.202293639151886,12.0,16.0,12.002036943466209,15.459525978280293,3.068675391077612,6.0
17.402320309374584,12.0,16.0,12.02591594926107,15.485445035731953,3.3181094845223456,6.0
17.60234697959728,12.0,16.0,12.03548717536657,15.51461472668943,2.8181094845223456,6.0
17.802373649819977,12.0,16.0,12.03789673045059,15.541019413771895,2.3181094845223456,6.0
18.00240032004267,12.0,16.0,12.049131676868944,15.57066033262422,2.8181094845223456,6.0
18.20242699026537,12.0,16.0,12.052402640485347,15.600239069747637,2.3181094845223456,6.0
18.402453660488064,12.0,16.0,12.058076955202042,15.627124677920598,2.571043173588871,6.0
18.602480330710762,12.0,16.0,12.054924720903278,15.655505798554271,2.071043173588871,6.0
18.802507000933456,12.0,16.0,12.052388679955532,15.684706398413665,2.1628215075482617,6.0
19.002533671156154,12.0,16.0,12.04743218333303,15.71396033998069,1.6628215075482617,6.0
19.20256034137885,12.0,16.0,12.039878816194165,15.742329371888431,1.6045553286342193,6.0
19.402587011601547,12.0,16.0,12.027583199569525,15.771374725441499,1.2923750989941223,6.0
19.60261368182424,12.0,16.0,12.02306989879677,15.800314401808912,1.7923750989941223,6.0
19.80264035204694,12.0,16.0,12.007547526842998,15.825862916381771,1.2923750989941223,6.0
20.002667022269634,12.0,16.0,11.98794579446778,15.849831846308387,1.1357240594090887,6.0
20.202693692492332,12.0,16.0,11.977831374718434,15.872129882644385,1.6357240594090887,5.5
20.402720362715026,12.0,16.0,11.978708992936172,15.889399135265627,2.135724059409089,5.0
20.602747032937724,12.0,16.0,11.976417797676858,15.911854975221889,1.8115590113710032,5.5
20.80277370316042,12.0,16.0,11.965515293328052,15.940021803258206,1.3115590113710032,5.925736095088973
21.002800373383117,12.0,16.0,11.945918847897703,15.960433767230782,0.958672646585883,5.425736095088973
21.20282704360581,12.0,16.0,11.936210513091126,15.983106476872456,1.458672646585883,5.925736095088973
21.40285371382851,12.0,16.0,11.940582371333178,16.002305859375266,1.958672646585883,5.425736095088973
21.602880384051208,12.0,16.0,11.944160121125163,16.01820819770762,2.458672646585883,4.925736095088973
21.802907054273902,12.0,16.0,11.95152240555682,16.026009538445546,2.5407219097752662,4.425736095088973
22.0029337244966,12.0,16.0,11.950724123757041,16.029588862618734,2.0407219097752662,3.925736095088973
22.202960394719295,12.0,16.0,11.961091319019724,16.040155272830244,2.5407219097752662,4.425736095088973
22.402987064941993,12.0,16.0,11.96033284900074,16.040838240178,2.0407219097752662,3.925736095088973
22.603013735164687,12.0,16.0,11.95803783732914,16.037334313414853,2.173449266820151,3.425736095088973
22.803040405387385,12.0,16.0,11.963636470048993,16.030439038370396,2.673449266820151,2.925736095088973
23.00306707561008,12.0,16.0,11.98402205797267,16.024886164109578,3.173449266820151,3.3225830218332337
23.203093745832778,12.0,16.0,11.997847149040869,16.010283908115067,2.673449266820151,2.8225830218332337
23.403120416055472,12.0,16.0,12.00056130837781,16.00602696522386,2.173449266820151,3.3225830218332337
23.60314708627817,12.0,16.0,12.00788925554553,16.002085241232628,2.6282605279949305,3.8225830218332337
23.803173756500865,12.0,16.0,12.0102990307485,16.003632532818738,2.263229527625304,3.8876732413415955
24.003200426723563,12.0,16.0,12.00415129783313,16.01150170031569,1.7632295276253038,4.387673241341595
24.203227096946257,12.0,16.0,12.008325975231635,16.024929302960864,2.263229527625304,4.887673241341595
24.403253767168955,12.0,16.0,11.99937967730131,16.041611045638053,1.7632295276253038,5.152835695088468
24.60328043739165,12.0,16.0,11.99796996551903,16.054902174070357,1.9403566008196291,4.999330189725981
24.803307107614348,12.0,16.0,11.990160154470816,16.06436063317169,1.708132804121392,4.499330189725981
25.003333777837042,12.0,16.0,11.988485557138876,16.066019930359264,2.1876250764596,3.999330189725981
25.20336044805974,12.0,16.0,11.976686833833769,16.063176075579847,1.6876250764596001,3.499330189725981
25.403387118282435,12.0,16.0,11.977218552402933,16.061974027719366,2.1876250764596,3.999330189725981
25.603413788505133,12.0,16.0,11.969508791230174,16.060440735003912,1.6876250764596001,3.499330189725981
25.80344045872783,12.0,16.0,11.965976731140058,16.05057958921983,1.751025526059108,2.999330189725981
26.003467128950525,12.0,16.0,11.967167192778863,16.044340049509525,2.251025526059108,3.499330189725981
26.203493799173224,12.0,16.0,11.96371976920008,16.048838512880792,1.751025526059108,3.999330189725981
26.403520469395918,12.0,16.0,11.972659294398282,16.046703419577522,2.251025526059108,3.499330189725981
26.603547139618616,12.0,16.0,11.974900162838994,16.050213335014707,2.5713046616683357,3.999330189725981
26.80357380984131,12.0,16.0,11.977719641085924,16.044253204773053,2.0713046616683357,3.499330189725981
27.00360048006401,12.0,16.0,11.97429633563505,16.033340391011507,1.8577624884405404,2.999330189725981
27.203627150286703,12.0,16.0,11.977740991709426,16.021289410638214,2.3577624884405406,2.7501870643459285
27.4036538205094,12.0,16.0,11.986133612480293,16.01702168673787,2.8577624884405406,3.2501870643459285
27.603680490732096,12.0,16.0,11.989469201215934,16.0087866774778,2.3577624884405406,2.7501870643459285
27.803707160954794,12.0,16.0,11.99546858401026,16.003512910433525,2.564933992942487,3.2501870643459285
28.003733831177488,12.0,16.0,11.992461700696808,15.991363069099714,2.064933992942487,2.7501870643459285
28.203760501400186,12.0,16.0,12.002002999001261,15.971802263046998,2.564933992942487,2.2501870643459285
28.40378717162288,12.0,16.0,11.995053668868065,15.955727631285672,2.064933992942487,2.7501870643459285
28.60381384184558,12.0,16.0,11.99847454925483,15.950079608919717,2.564933992942487,3.2501870643459285
28.803840512068273,12.0,16.0,11.99398776933722,15.950706830672486,2.064933992942487,3.7501870643459285
29.00386718229097,12.0,16.0,12.005575997612747,15.958949659856067,2.564933992942487,4.250187064345928
29.203893852513666,12.0,16.0,12.015823936302917,15.968706695702659,2.75953061434557,4.750187064345928
29.403920522736364,12.0,16.0,12.030279623506758,15.987967766333496,3.1358539548330104,5.250187064345928
29.60394719295906,12.0,16.0,12.035608572558246,16.00894755426673,2.6358539548330104,5.289360638859922
29.803973863181756,12.0,16.0,12.036027411304847,16.021246103479776,2.1358539548330104,4.789360638859922
30.004000533404454,12.0,16.0,12.035269154745512,16.027394528102644,2.1949564316373538,4.289360638859922
30.20402720362715,12.0,16.0,12.02676801600875,16.028177713008205,1.6949564316373538,3.7893606388599217
30.404053873849847,12.0,16.0,12.023843038770915,16.029860065463392,2.021020466720218,4.289360638859922
30.60408054407254,12.0,16.0,12.00901508766577,16.029887719851068,1.521020466720218,3.7893606388599217
30.80410721429524,12.0,16.0,11.996163909121943,16.023679021275157,1.4276473112717851,3.2893606388599217
31.004133884517934,12.0,16.0,11.989813418382258,16.00928195616612,1.9276473112717851,2.7893606388599217
31.204160554740632,12.0,16.0,11.983246179417893,16.00132474198544,1.4276473112717851,3.2893606388599217
31.404187224963326,12.0,16.0,11.971456757322507,15.998453095998743,1.4081341770462494,3.7893606388599217
31.604213895186025,12.0,16.0,11.958431964846525,16.004171707625904,1.44603750669483,4.289360638859922
31.80424056540872,12.0,16.0,11.936621576882136,16.01568737578539,0.9460375066948301,4.789360638859922
32.00426723563142,12.0,16.0,11.923724094990709,16.022150085061163,1.44603750669483,4.289360638859922
32.204293905854115,12.0,16.0,11.921141582462946,16.027874532846234,1.94603750669483,4.337269011748191
32.404320576076806,12.0,16.0,11.92675059404705,16.029274455144197,2.44603750669483,3.837269011748191
32.604347246299504,12.0,16.0,11.942271224366872,16.03687423176509,2.94603750669483,4.337269011748191
32.8043739165222,12.0,16.0,11.967070556772718,16.036587364620463,3.44603750669483,3.9000485521526453
33.0044005867449,12.0,16.0,11.980893449543265,16.0437238300166,2.94603750669483,4.400048552152645
