Time_s,h1_ref,h2_ref,h1_pinn_nmpc,h2_pinn_nmpc,v1_pump,v2_pump
0.0,12.0,12.0,12.388169305516136,12.692248974015813,2.5,2.5
0.20002667022269635,12.009426019256072,12.009426019256072,12.373848792749799,12.684105297181267,2.0,2.0
0.4000533404453927,12.018851945456325,12.018851945456325,12.349749037129527,12.667552793914245,1.5,1.5
0.600080010668089,12.028277685545861,12.028277685545861,12.317951947821268,12.640618527295578,1.0,1.0
0.8001066808907854,12.037703146471618,12.037703146471618,12.279057301164123,12.608952377276514,0.8305062668026908,0.5
1.0001333511134818,12.04712823518329,12.04712823518329,12.252842183512666,12.57384839000623,1.3305062668026908,0.0
1.200160021336178,12.056552858634248,12.056552858634248,12.225050757927914,12.537647122812485,1.3475840940342745,0.0
1.4001866915588745,12.06597692378245,12.06597692378245,12.207719388043673,12.500110122208714,1.8475840940342745,0.0
1.6002133617815708,12.075400337591374,12.075400337591374,12.196042570931809,12.46253245844301,2.3475840940342745,0.0
1.800240032004267,12.084823007030918,12.084823007030918,12.189481586355017,12.42501915185901,2.579466020161699,0.0
2.0002667022269636,12.094244839078339,12.094244839078339,12.185396681780169,12.393941862143054,3.079466020161699,0.5
2.20029337244966,12.103665740719155,12.103665740719155,12.19291350054791,12.370716492842845,3.579466020161699,1.0
2.400320042672356,12.11308561894807,12.11308561894807,12.203547783826707,12.343794503814383,4.079466020161699,0.8390625478124688
2.6003467128950524,12.122504380769893,12.122504380769893,12.23099767943492,12.325783127341277,4.579466020161699,1.339062547812469
2.800373383117749,12.13192193320045,12.13192193320045,12.263360201568062,12.312479367000181,5.079466020161699,1.839062547812469
3.0004000533404453,12.141338183267514,12.141338183267514,12.284022320997721,12.294302897985233,4.579466020161699,1.339062547812469
3.2004267235631416,12.150753038011707,12.150753038011707,12.31938863202885,12.281285544917194,5.039243223257676,1.839062547812469
3.400453393785838,12.160166404487434,12.160166404487434,12.347948395400318,12.2747604124764,4.539243223257676,2.339062547812469
3.600480064008534,12.169578189763783,12.169578189763783,12.365719786726427,12.272645659989779,4.307821185439851,2.839062547812469
3.800506734231231,12.178988300925461,12.178988300925461,12.383739688985008,12.275199133734972,3.8078211854398507,3.339062547812469
4.000533404453927,12.188396645073698,12.188396645073698,12.396644350763875,12.279795917233642,3.7644065310857378,3.0885296250204277
4.200560074676623,12.197803129327168,12.197803129327168,12.39896582771086,12.287365810098212,3.2644065310857378,3.5885296250204277
4.40058674489932,12.207207660822908,12.207207660822908,12.40609172223899,12.291216093718585,3.756393284882646,3.0905062211539684
4.600613415122016,12.216610146717231,12.216610146717231,12.404756847891413,12.295830237496252,3.256393284882646,3.5905062211539684
4.800640085344712,12.22601049418665,12.22601049418665,12.400739565087207,12.299390057002455,2.756393284882646,3.0905062211539684
5.0006667555674085,12.235408610428777,12.235408610428777,12.392093979802874,12.308688729368098,2.487192098413589,3.5905062211539684
5.200693425790105,12.244804402663267,12.244804402663267,12.370605467951822,12.32517579649435,1.9871920984135891,4.0905062211539684
5.400720096012802,12.254197778132706,12.254197778132706,12.36136534715657,12.347035894738095,2.487192098413589,4.5905062211539684
5.600746766235498,12.263588644103544,12.263588644103544,12.344283932916477,12.36306408763782,1.9871920984135891,4.0905062211539684
5.800773436458194,12.272976907867006,12.272976907867006,12.333313081157057,12.386005370493047,2.487192098413589,4.5905062211539684
6.000800106680891,12.282362476740003,12.282362476740003,12.322200145713097,12.40161973349481,2.2550961133065335,4.0905062211539684
6.200826776903587,12.291745258066053,12.291745258066053,12.319854440951541,12.413226623664183,2.7550961133065335,3.755889853463761
6.400853447126283,12.301125159216193,12.301125159216193,12.323968216613286,12.427191513661548,3.2550961133065335,3.9762680120572615
6.6008801173489795,12.310502087589892,12.310502087589892,12.334327237759785,12.437270376883536,3.676043939256179,3.525201410324605
6.800906787571676,12.319875950615973,12.319875950615973,12.346213124112696,12.45060046733749,3.90223179708272,4.025201410324605
7.000933457794372,12.329246655753513,12.329246655753513,12.367346584038446,12.458325452541548,4.40223179708272,3.5252014103246054
7.200960128017068,12.338614110492768,12.338614110492768,12.397726264430933,12.463409751705235,4.90223179708272,3.0252014103246054
7.400986798239765,12.347978222356083,12.347978222356083,12.435313665539887,12.471502468031591,5.1224748061056165,3.5252014103246054
7.601013468462462,12.357338898898806,12.357338898898806,12.462144898685949,12.47143965496271,4.6224748061056165,3.0252014103246054
7.801040138685158,12.366696047710194,12.366696047710194,12.49110226338662,12.478822430599628,5.040200768207333,3.5252014103246054
8.001066808907854,12.376049576414337,12.376049576414337,12.532223631940544,12.493726387962855,5.540200768207333,4.025201410324605
8.20109347913055,12.385399392671056,12.385399392671056,12.564665514209185,12.502392325491117,5.040200768207333,3.5252014103246054
8.401120149353247,12.394745404176833,12.394745404176833,12.590373668563226,12.506644058756013,4.540200768207333,3.2704946447687777
8.601146819575943,12.4040875186657,12.4040875186657,12.604624675757735,12.503310021966342,4.040200768207333,2.7704946447687777
8.80117348979864,12.413425643910166,12.413425643910166,12.619246291164218,12.505190595984548,3.9647710558864464,3.2704946447687777
9.001200160021336,12.422759687722127,12.422759687722127,12.641074965749679,12.515427787178858,4.464771055886446,3.7704946447687777
9.201226830244032,12.432089557953766,12.432089557953766,12.659812250900629,12.517194378920898,3.9647710558864464,3.2704946447687777
9.401253500466728,12.441415162498469,12.441415162498469,12.683155915100551,12.519959128227159,4.464771055886446,3.362882497780835
9.601280170689424,12.450736409291736,12.450736409291736,12.702844373801845,12.517565553726486,3.9647710558864464,2.862882497780835
9.80130684091212,12.460053206312086,12.460053206312086,12.708905821211394,12.522751696262832,3.4647710558864464,3.362882497780835
10.001333511134817,12.469365461581969,12.469365461581969,12.707544867300829,12.529191308947045,2.9647710558864464,3.414150619944608
10.201360181357513,12.478673083168673,12.478673083168673,12.707603383101931,12.535760605509239,2.9566049385652784,3.6591346691468
10.40138685158021,12.487975979185226,12.487975979185226,12.713379172951132,12.541523877936982,3.4566049385652784,3.454041424768762
10.601413521802906,12.497274057791312,12.497274057791312,12.71179588394123,12.551224465373789,2.9566049385652784,3.954041424768762
10.801440192025604,12.506567227194173,12.506567227194173,12.700065723138701,12.564299434100556,2.4566049385652784,3.727774750528332
11.0014668622483,12.515855395649517,12.515855395649517,12.69291217173663,12.580239968316862,2.4600106633040357,4.227774750528332
11.201493532470996,12.525138471462416,12.525138471462416,12.673755978338765,12.595198942896237,1.9600106633040357,4.089000268511017
11.401520202693693,12.534416362988226,12.534416362988226,12.656406791713042,12.610507792746516,1.9023851440072423,3.8179979926833405
11.601546872916389,12.543688978633481,12.543688978633481,12.649992386963573,12.61684858932968,2.4023851440072423,3.377111225722798
11.801573543139085,12.552956226856796,12.552956226856796,12.629812609885205,12.63385438720407,2.021013836968675,3.877111225722798
12.001600213361781,12.562218016169778,12.562218016169778,12.622562369428737,12.65192560902039,2.521013836968675,4.377111225722798
12.201626883584478,12.571474255137925,12.571474255137925,12.614799711533882,12.663460595112179,2.4618285064767518,3.877111225722798
12.401653553807174,12.580724852381529,12.580724852381529,12.612372675148807,12.67621397558878,2.890152729090233,4.0201909909654265
12.60168022402987,12.58996971657658,12.58996971657658,12.615900017036124,12.683723426313373,3.1102674753504016,3.5201909909654265
12.801706894252566,12.59920875645566,12.59920875645566,12.623185134328478,12.689498439028162,3.6102674753504016,3.326350307283814
13.001733564475263,12.608441880808858,12.608441880808858,12.628989549044976,12.689420831822149,3.1102674753504016,2.826350307283814
13.201760234697959,12.617668998484659,12.617668998484659,12.636853881398412,12.697198205498502,3.6102674753504016,3.326350307283814
13.401786904920655,12.626890018390844,12.626890018390844,12.653169309510377,12.707111485994467,4.110267475350401,3.826350307283814
13.601813575143352,12.636104849495398,12.636104849495398,12.671013117428327,12.723083452365467,3.9978560287153226,4.315501666304473
13.801840245366048,12.645313400827401,12.645313400827401,12.676557318789765,12.73603787102652,3.4978560287153226,4.00433070240448
