Time_s,h1_ref,h2_ref,h1_real_pid,h2_real_pid,h1_measured_pid,h2_measured_pid,v1_pump,v2_pump
0.0,12,16,12.262967519550699,12.783158403008974,12.366930718818944,12.84311231860895,3.0,3.0
0.2,12,16,12.262137306348228,12.783785376050828,12.356067820714948,12.79650111092076,2.8999999999999995,3.1000000000000005
0.4,12,16,12.25965577356285,12.785661701111046,12.530151156648557,12.754118518691985,2.7999999999999994,3.2000000000000006
0.6000000000000001,12,16,12.255536488350803,12.788780516918022,12.407413853509826,12.728944393188398,2.6999999999999993,3.3000000000000007
0.8,12,16,12.249792889926693,12.793134999958594,12.27526923159314,12.823876846862142,2.5999999999999988,3.4000000000000012
1.0,12,16,12.242438285024177,12.798718362012437,12.354968136968923,12.99551327976731,2.4999999999999987,3.5000000000000013
1.2000000000000002,12,16,12.234024836770901,12.80552410341282,12.232054389537534,12.723601796304088,2.513824888169857,3.600000000000001
1.4000000000000001,12,16,12.226757264418534,12.813549985119973,12.26449569997824,12.775508680111797,2.5312301952947003,3.7000000000000006
1.6,12,16,12.21866195713279,12.822793914185105,12.26400005271644,12.712798145791245,2.4948074014267063,3.8
1.8,12,16,12.211530078939441,12.833252505625827,12.06834288592458,12.603892062321137,2.5946681458959393,3.8999999999999995
2.0,12,16,12.205670943163383,12.844926682662162,12.30595995062608,12.910777752915468,2.586779312862958,3.9999999999999987
2.2,12,16,12.199516479102567,12.857814195669114,12.07456651615622,12.920391327326943,2.635229592567362,4.099999999999998
2.4000000000000004,12,16,12.195020343811127,12.871914099462963,12.112204690310884,12.98864413464508,2.7352295925673618,4.1999999999999975
2.6,12,16,12.192294750824047,12.887227978666305,12.01923815910618,13.004210723286018,2.835258265098601,4.299999999999996
2.8000000000000003,12,16,12.189846359047062,12.903756232391922,12.222563840508512,12.922755313372836,2.7456946956362804,4.399999999999995
3.0,12,16,12.185856730289121,12.92149370711665,12.07038165872139,13.108665290480761,2.645694695636281,4.499999999999995
3.2,12,16,12.181663435800289,12.940434658295999,11.98217771996847,13.074793429378484,2.7246147144082937,4.599999999999994
3.4000000000000004,12,16,12.179201102279375,12.960578854174244,12.085160057403789,12.842770696913082,2.790844344314459,4.699999999999994
3.6,12,16,12.177519707575707,12.981926540938948,11.955672407397351,12.958801959665324,2.857796181180871,4.799999999999994
3.8000000000000003,12,16,12.177591928115342,13.004477966449688,12.072691529774428,13.020711958052448,2.9532450430626715,4.899999999999993
4.0,12,16,12.177759024007198,13.028233285345928,12.131442823055073,12.912980453473175,2.855030676224807,4.999999999999992
4.2,12,16,12.17641014596031,13.053187082413311,12.298331237344282,12.93580434430081,2.755030676224807,5.099999999999992
4.4,12,16,12.173555702360526,13.079332637950555,12.153965454119572,12.802619613419449,2.655030676224807,5.199999999999991
4.6000000000000005,12,16,12.169686953862534,13.106663493998976,12.122476599881614,13.323011886570262,2.662499867394162,5.299999999999988
4.800000000000001,12,16,12.167301370724106,13.135177447166594,11.97546980655341,13.084545328698422,2.762499867394162,5.399999999999989
5.0,12,16,12.166154520128805,13.164875816574355,12.243704031876662,13.137278522001932,2.7423326000899366,5.499999999999987
5.2,12,16,12.163982423288983,13.195755572895223,12.280011881689509,13.178778296676155,2.7105700353708517,5.599999999999986
5.4,12,16,12.161786213720786,13.227812581749884,12.227539517197942,13.30978143081454,2.6441030204484024,5.699999999999986
5.6000000000000005,12,16,12.158425353315426,13.261042131836627,12.059349378307026,13.162023791037688,2.622889126025539,5.799999999999986
5.800000000000001,12,16,12.155613767753549,13.295440811179137,12.224695430395082,13.236330927673345,2.592820076512135,5.899999999999985
6.0,12,16,12.15154757727997,13.331004616554209,12.203294603076762,13.18308734213473,2.4928200765121353,5.998173417831288
6.2,12,16,12.146784443411526,13.367099479558883,12.261514641143973,13.445316483791077,2.5273771862991548,6.000000362195086
6.4,12,16,12.143442357400598,13.403100108640572,12.230359368581798,13.367025045682652,2.557525764879156,5.999999999982781
6.6000000000000005,12,16,12.139428721979671,13.439006579945556,12.22759283616639,13.545726041789338,2.4581015806591773,6.000012789359501
