Time_s,h1_ref,h2_ref,h1_pinn_nmpc,h2_pinn_nmpc,v1_pump,v2_pump
0.0,12.0,16.0,12.408363383719433,12.705501521111946,3.5,3.5
0.20002667022269635,12.0,16.0,12.427596264538671,12.721478426566428,4.0,4.0
0.4000533404453927,12.0,16.0,12.447035351772701,12.73876909647278,3.874533184504198,4.5
0.600080010668089,12.0,16.0,12.45666575109542,12.764740715485365,3.374533184504198,5.0
0.8001066808907854,12.0,16.0,12.456132281777526,12.79228372796899,2.9682093008827617,5.5
1.0001333511134818,12.0,16.0,12.448152135568373,12.829963420812105,2.4682093008827617,6.0
1.200160021336178,12.0,16.0,12.436893209948163,12.867426252332118,2.3207986113425005,6.0
1.4001866915588745,12.0,16.0,12.440611737772862,12.904615797316135,2.8207986113425005,6.0
1.6002133617815708,12.0,16.0,12.433398989442496,12.9382810444122,2.5448853682546644,6.0
1.800240032004267,12.0,16.0,12.43796894338689,12.973887741936691,3.020118591431701,6.0
2.0002667022269636,12.0,16.0,12.435712084211689,13.011105652373054,2.65410054734808,6.0
2.20029337244966,12.0,16.0,12.419851122712677,13.048213244131498,2.15410054734808,6.0
2.400320042672356,12.0,16.0,12.414929416367542,13.085207178728854,2.65410054734808,6.0
2.6003467128950524,12.0,16.0,12.411407611409018,13.122102794899263,2.5919650649736234,6.0
2.800373383117749,12.0,16.0,12.418861149334788,13.157686292038816,3.0919650649736234,6.0
3.0004000533404453,12.0,16.0,12.422288565544337,13.191314503672242,2.9726237417895813,6.0
3.2004267235631416,12.0,16.0,12.418618313255115,13.227973713186435,2.4726237417895813,6.0
3.400453393785838,12.0,16.0,12.424352374109548,13.264547224868563,2.9726237417895813,6.0
3.600480064008534,12.0,16.0,12.420699761941483,13.301034905092466,2.4726237417895813,6.0
3.800506734231231,12.0,16.0,12.418867146741615,13.337427199418434,2.9726237417895813,6.0
4.000533404453927,12.0,16.0,12.41393817560411,13.373722435347299,2.4726237417895813,6.0
4.200560074676623,12.0,16.0,12.401279572647283,13.407613106149809,1.9726237417895813,6.0
4.40058674489932,12.0,16.0,12.39300295235566,13.443687725844928,2.002006424233578,6.0
4.600613415122016,12.0,16.0,12.392151488498527,13.479662351242675,2.502006424233578,6.0
