Tiempo [s],h1_Real [cm],h1_Ref [cm],h2_Real [cm],h2_Ref [cm],h3_Real [cm],h4_Real [cm],u1_Bomba1 [V],u2_Bomba2 [V]
53.71342835708928,13.325549933734438,13.306368873261011,14.543454981399465,14.693631126738989,2.7799371415042353,1.5160789221809727,0.6005818859099739,6.000027256439746
53.763440860215056,13.315685726434603,13.297200617983753,14.552105884572734,14.702799382016247,2.7849266025020114,1.511699286300428,0.40043788199277347,5.999993992561093
53.81345336334084,13.305644611096792,13.288039302522133,14.56074523896055,14.711960697477867,2.789907675248036,1.5072543709623842,0.20029164554625614,5.999992151329504
53.86346586646662,13.29525006971343,13.278885017339865,14.569372883420167,14.721114982660135,2.7948803813172236,1.5026780808410345,0.00014754794732599376,5.999984743369142
53.9134783695924,13.284444885899628,13.26973785283124,14.577418332718887,14.73026214716876,2.799410515893139,1.4979492325841255,2.140226954288069e-05,5.999977730722562
53.96349087271818,13.2733807677342,13.260597899320233,14.58602218355222,14.739402100679767,2.804367280737764,1.493124837923551,9.963701794228604e-06,5.999996563709153
54.01350337584396,13.262896270853481,13.251465247059619,14.594613982948273,14.748534752940381,2.809315741209629,1.4885191840550671,2.007499465969726e-06,5.999992314934691
54.063515878969746,13.253975082426845,13.242339986230068,14.603034158796211,14.757660013769932,2.814133917025489,1.48450086836241,0.19978469297007237,5.999983317490456
54.113528382095524,13.243251039982303,13.233222206939272,14.611603158679724,14.766777793060728,2.81906603624548,1.4798076335096422,-0.00012306614869651345,6.0000694081733705
54.16354088522131,13.232763611119973,13.224111999221044,14.620160203042117,14.775888000778956,2.8239899139352884,1.4752045062653139,0.1996822178493681,5.999997575690111
54.21355338834709,13.224546741449668,13.21500945303443,14.628706053560194,14.78499054696557,2.8289055710365125,1.4714538314866337,0.40075449111709266,5.999995211097895
54.26356589147287,13.215900648189493,13.205914658262818,14.636866206359926,14.794085341737182,2.833527430040611,1.467543000202264,0.6006955470188073,5.999998988039021
54.31357839459865,13.207076470817576,13.196827704713064,14.645390797248371,14.803172295286936,2.8384271842284274,1.463566300635098,0.40077615806521527,5.999992024728342
54.363590897724436,13.199589673513424,13.187748682114586,14.653904923111979,14.812251317885414,2.8433187789159464,1.4600917698094842,0.6010015844456429,5.999993263881948
54.413603400850214,13.19307276576187,13.178677680118493,14.662049122301271,14.821322319881507,2.8479279787413114,1.456981326129406,0.8002729347890566,5.801485870660309
54.463615903976,13.184234954852373,13.169614788296693,14.670543502208467,14.830385211703307,2.8528037718647354,1.4530011531554037,0.6002202908644172,6.000739870980559
54.51362840710178,13.175602495247148,13.160560096141012,14.678962177984733,14.839439903858988,2.8576220593297696,1.4490988812188514,0.40016474739190755,5.999994706406408
54.56364091022756,13.165709501757725,13.151513693062299,14.686657913599413,14.848486306937701,2.86189031533332,1.4447251728099375,0.20011095222914088,5.800127893029687
54.61365341335334,13.154841026552768,13.142475668389567,14.694919606329155,14.857524331610433,2.8665911586337844,1.4399873315307379,5.447121703279178e-05,6.000053820564685
54.663665916479125,13.143988563105996,13.133446111369082,14.702874613543175,14.866553888630918,2.871059840562027,1.4352572716699954,3.568693057312817e-05,5.999991403117069
54.7136784196049,13.134245970207171,13.124425111163509,14.710416708480373,14.875574888836491,2.8752154845784483,1.430945186030387,0.2009934999980971,5.9999976621885915
54.76369092273068,13.123423962252291,13.115412756851006,14.71872678589691,14.884587243148994,2.879957667585158,1.426230012577819,0.0004964171620101348,5.9999842929729805
54.81370342585647,13.113035183701705,13.106409137424363,14.726848944310948,14.893590862575637,2.8845579936875896,1.4216789712227589,0.10556056957985728,5.9999733675603535
54.863715928982245,13.102244804744124,13.097414341790119,14.734750592349949,14.902585658209881,2.8889918115393844,1.416979101949453,2.7866897481052444e-05,5.999968992608907
54.91372843210803,13.091470423773398,13.088428458767675,14.743141139684905,14.911571541232325,2.893799608457628,1.4122870140946042,1.1052819932641202e-05,5.999980449722009
54.96374093523381,13.080712327511051,13.079451577088435,14.7515195983847,14.920548422911565,2.898599475917854,1.4076027076582125,3.231500397827959e-05,5.999990653577501
55.01375343835959,13.070628518460532,13.07048378539491,14.759591466988688,14.92951621460509,2.903167016738399,1.403172904234967,4.1594558098164635e-05,5.8939045811901
55.06376594148537,13.060257647003061,13.06152517223985,14.767802106362447,14.93847482776015,2.9078415444434045,1.3986370826349048,0.19985571762760648,5.9999845884112295
55.11377844461116,13.051775821855731,13.052575826085384,14.7761458990981,14.947424173914616,2.91261829020492,1.394810961441547,0.4023575121440685,5.999998911815684
55.163790947736935,13.044123058859443,13.04363583530212,14.78447928341415,14.95636416469788,2.9173871831921816,1.3912965720704575,0.6035469622757136,5.999998464316627
55.21380345086272,13.035179100506562,13.03470528816829,14.792631890419935,14.96529471183171,2.922018621877032,1.3872989488993641,0.40267206946909967,5.999967723310508
55.2638159539885,13.024511039382164,13.025784272868881,14.800813979747215,14.974215727131119,2.9266736002194267,1.382656302479421,0.20178836085956378,5.99998086522935
55.31382845711428,13.015310962179907,13.016872877494746,14.809113880184817,14.983127122505254,2.9314194240365836,1.378565682847589,0.4031037722470293,5.999992810493333
55.36384096024006,13.006209277651976,13.00797119004176,14.817402689194644,14.99202880995824,2.9361574709531624,1.3745132132670226,0.20208069299524628,5.9999554200087495
55.41385346336585,12.996690580009306,12.99907929840992,14.82568030503169,15.00092070159008,2.940887759974918,1.370305684847287,0.40209186291057136,5.999987217558689
55.463865966491625,12.987621218744348,12.990197290402511,14.833946736773164,15.009802709597489,2.9456103100306508,1.366267987381134,0.20139889668806898,5.99999193291768
55.51387846961741,12.977028430750911,12.981325253725208,14.841502895945546,15.018674746274792,2.9497930601302103,1.3616606953929935,0.03572861031047953,5.999994691297741
55.56389097274319,12.967629051519886,12.97246327598523,14.849186381865112,15.02753672401477,2.9540745183788815,1.3575028228545563,0.2355390329128519,5.9999925264181915
55.61390347586897,12.958949794237968,12.96361144469047,14.856983358590401,15.03638855530953,2.9584435859470806,1.3536165119624466,0.43488384749071257,5.799876216761597
55.66391597899475,12.950424929243281,12.954769847248626,14.865205726351261,15.045230152751374,2.9631374680226616,1.3497893464636246,0.6352799840331335,5.9999374369302245
55.71392848212053,12.942766120434099,12.945938570966344,14.87341766942296,15.054061429033656,2.967823699558147,1.34628793625857,0.8353392212974772,5.999987640239529
55.763940985246315,12.937628077940909,12.937117703048353,14.880889628265573,15.062882296951647,2.9719459326209767,1.3437323963172918,1.035357771958341,5.799983369032852
55.81395348837209,12.930762250455052,12.928307330596601,14.889083507879294,15.071692669403399,2.9766178235723655,1.3405293940842344,0.8354003336579264,5.999989137190547
55.86396599149788,12.92441581712574,12.919507540609404,14.897267911090422,15.080492459390596,2.9812821170749952,1.3375216714235842,1.0355660368041413,5.9999816052701345
55.913978494623656,12.9183396558406,12.910718419980576,14.905089736498073,15.089281580019424,2.9856697587802525,1.3346157642742469,1.2355958115828838,5.999999418879357
55.96399099774944,12.913212025685763,12.901940055498578,14.912928125691844,15.098059944501422,2.9900694769446243,1.3320658949916802,1.435530281403073,5.999999001786914
56.01400350087522,12.907331489033943,12.893172533845663,14.920630773136796,15.106827466154337,2.994365240727985,1.3292340243896326,1.2319733344489394,5.999976679522605
56.064016004001004,12.904030775530302,12.884415941597005,14.92878075346621,15.115584058402995,2.9990007273794617,1.3273695413894908,1.4319597259933328,5.999992322232888
56.11402850712678,12.90031255139987,12.87567036521987,14.93692324839042,15.12432963478013,3.003628703943596,1.3253479735595084,1.5618529229747675,5.999999360846675
56.16404101025257,12.89687222086854,12.866935891072735,14.945008041756175,15.133064108927265,3.0082109824475007,1.3234301432903683,1.761872632249379,5.999999512010837
56.214053513378346,12.893396156434404,12.858212605404454,14.953135584732628,15.141787394595546,3.012824054370225,1.3214984077887342,1.5619404989358652,5.999999209324684
56.26406601650413,12.888370804826076,12.8495005943534,14.960806800524661,15.1504994056466,3.01708824355248,1.318985563898667,1.3621567293234662,5.99999448138576
56.31407851962991,12.883037839155577,12.84079994394661,14.968918061502436,15.15920005605339,3.0216869712342342,1.316357573992935,1.1620800857853564,5.999992410081298
56.364091022755694,12.87681996648189,12.832110740098944,14.976722045581496,15.167889259901056,3.0260510947683374,1.3133981382048494,0.9622001741514072,5.999980164534478
56.41410352588147,12.870562917469483,12.823433068612236,14.98481528920606,15.176566931387764,3.030635361251257,1.310424578451511,1.1621775970453154,5.999999273774557
56.46411602900726,12.863763569295376,12.814767015174432,14.992783706780763,15.185232984825568,3.0351243595837016,1.3072482949354753,0.9623760249474719,5.999991389444276
56.514128532133036,12.856855561118401,12.806112665358766,15.000576972096988,15.193887334641234,3.0394800408121316,1.3040320929921214,0.7627368722688452,5.999989317727183
56.564141035258814,12.84952962825893,12.7974701046229,15.007852174815511,15.2025298953771,3.043441568430177,1.3006602574940334,0.5627548366086327,5.999997990932397
56.6141535383846,12.841600156014147,12.788839418308083,15.015838002557325,15.211160581691917,3.047945263928216,1.2970633259717728,0.45943580794714817,6.000063750689498
56.66416604151038,12.83229646331009,12.780220691638313,15.022420823497406,15.219779308361687,3.051381527363514,1.2929528103523384,0.25933057361590106,5.800097910890492
56.71417854463616,12.82281133005595,12.771614009719487,15.030368222288768,15.228385990280513,3.055859401869792,1.2887762955690352,0.05929002697527463,5.999926209393298
56.76419104776194,12.812526210719064,12.763019457538576,15.038390260942768,15.236980542461424,3.0603957269015933,1.284301680354783,7.428485531177844e-05,5.999953871574113
56.814203550887726,12.802364577354759,12.754437119962759,15.046154210714965,15.245562880037241,3.0647372484373396,1.2798754391390563,0.20000297637941106,5.999986061816551
56.864216054013504,12.792674674147076,12.74586708173862,15.052895033036975,15.25413291826138,3.068301474494389,1.2756283590061013,4.480330619198637e-06,5.999992436797501
56.91422855713929,12.782432629414371,12.737309427491276,15.060062476131357,15.262690572508724,3.0721932501799114,1.2711766469374595,9.681617171393878e-06,5.9999913432666725
56.96424106026507,12.772909621559496,12.728764241723571,15.067507682524326,15.271235758276429,3.076298831005792,1.2669968109936187,0.2003697901215449,5.999992499719063
57.01425356339085,12.762696073977263,12.720231608815222,15.074956001172962,15.279768391184778,3.080408842201919,1.262560198945261,0.00018934942656840094,5.999958479986203
57.06426606651663,12.753611371856097,12.711711613021993,15.082380416161952,15.288288386978007,3.0845026059467315,1.2585490133408348,3.221609013328041e-05,5.999968581183167
57.114278569642416,12.744084399425123,12.703204338474862,15.090304756740748,15.296795661525138,3.0889788677152517,1.2543738604080108,-6.075117981786874e-06,5.999950763011122
57.164291072768194,12.734174568411907,12.694709869179196,15.097749893061897,15.305290130820804,3.0930918306383544,1.2500571738930033,-7.033177061182903e-05,5.999973726381418
57.21430357589398,12.724894109847705,12.686228289013904,15.105670220300244,15.313771710986096,3.0975686002928913,1.2459785046357508,0.19990606331012453,5.999998491054609
57.26431607901976,12.714983063797689,12.677759681730636,15.113579115844066,15.322240318269364,3.1020382332406853,1.24166527118433,-4.410791380888625e-05,5.99996085265256
57.31432858214554,12.705548261249136,12.669304130952929,15.12114232440775,15.330695869047071,3.1062462540625395,1.2375326536830011,-2.5330044466635884e-06,5.999983576574033
57.36434108527132,12.695624066367696,12.6608617201754,15.128927157583846,15.3391382798246,3.110624963057889,1.233218578240649,1.8297054815608823e-05,5.999980497003182
57.4143535883971,12.686281702474796,12.652432532762914,15.136513951406561,15.347567467237086,3.1148545909379592,1.2291247396913194,0.19998578062242153,5.999981914947797
57.46436609152288,12.67639742414321,12.644016651949753,15.143772660336227,15.355983348050247,3.118836270402196,1.2248298543628104,-0.00014603537582911632,6.00006501903609
57.51437859464866,12.666811268456538,12.635614160838816,15.151439513309818,15.364385839161184,3.1231309737930597,1.2206489714594815,1.3328842366329315e-05,5.999981167853172
57.56439109777445,12.658690335484716,12.627225142400775,15.159267817862666,15.372774857599225,3.127550068166773,1.217019303296344,0.1998848771401554,6.000000056949051
57.614403600900225,12.64909134052144,12.61884967947327,15.16709815734862,15.38115032052673,3.131972037752219,1.2128370920775755,-9.657721645504097e-06,6.000067064080438
57.66441610402601,12.64005666354285,12.610487854760084,15.17491723462807,15.389512145239916,3.1363869967845392,1.2088684119165314,0.1999904947332736,5.999987472442823
57.71442860715179,12.630043352420907,12.602139750830332,15.182236194339719,15.397860249169668,3.140422808791317,1.2045348584537596,1.3716169029212907e-07,5.999989535026385
57.76444111027757,12.62181456219614,12.593805450117639,15.189881273623712,15.406194549882361,3.144708859435196,1.2008725099646211,0.20187816799872818,5.999999081260313
57.81445361340335,12.613238156959685,12.585485034919333,15.197667485658013,15.414514965080667,3.1491036531659735,1.1970814462471562,0.402654167323653,5.999996770169805
57.86446611652914,12.606066235571564,12.57717858739563,15.205443402766377,15.42282141260437,3.1534914983909275,1.1938184817253779,0.6006202097914681,5.999937968587064
57.914478619654915,12.597718693529469,12.568886189568818,15.213209101270474,15.431113810431182,3.1578724109205694,1.1901160460835005,0.5877444270951179,5.99995308132992
57.9644911227807,12.591296708143489,12.56060792332245,15.219871801503851,15.43939207667755,3.161414065444256,1.1871371955534342,0.787746309545876,5.999980413988838
58.01450362590648,12.5848869466619,12.552343870400543,15.227618781996393,15.447656129599457,3.165782472676228,1.184164070465371,0.9876895115882373,5.999999295088988
58.06451612903226,12.578551105987728,12.544094112406755,15.235281152185394,15.455905887593245,3.170086625080507,1.1812195710474784,0.7872329290395564,5.999998369562999
58.11452863215804,12.572128774616425,12.535858730803598,15.242944808991004,15.464141269196402,3.174392012620703,1.178243570366993,0.5867954058636883,5.999990674286161
58.16454113528383,12.564515990263457,12.527637806911615,15.25066358800774,15.472362193088385,3.1787399686726423,1.1748223216123541,0.38693918287828855,5.999995252742537
58.214553638409605,12.555884415258033,12.51943142190859,15.258357971040835,15.48056857809141,3.1830704768297373,1.1710206234578997,0.18695159714867204,5.999989003307996
58.26456614153539,12.547495488629963,12.511239656828744,15.266055553631213,15.488760343171256,3.187404780267148,1.1673116775158174,0.38766066621752227,5.999998795584799
58.31457864466117,12.539787378981305,12.50306259256193,15.273440060999496,15.49693740743807,3.1915018005008213,1.1638596954741764,0.5874809781788255,5.999998960382331
58.364591147786946,12.531849202205265,12.49490030985284,15.280910543546005,15.50509969014716,3.1956655575803836,1.16032306645855,0.387360797471775,5.999967632346967
58.41460365091273,12.523065169460667,12.486752889300199,15.288577060647365,15.513247110699801,3.1999800799269056,1.1564710227083872,0.18734916838734514,5.999966725705089
58.46461615403851,12.514283685327696,12.478620411355983,15.295765840212859,15.521379588644017,3.2039323594912794,1.1526219509696953,0.3873290094812925,5.999969572395191
58.514628657164295,12.504775650028265,12.470502956324612,15.30306029797584,15.529497043675388,3.2079672510420956,1.1485026715111681,0.18733533839797115,5.999995621018752
58.56464116029007,12.49678919716908,12.462400604362163,15.310694215076449,15.537599395637837,3.2122624905852177,1.1449559862851715,0.38720242266989663,5.999956866298018
58.61465366341586,12.489701435500644,12.454313435475578,15.318073699921344,15.545686564524422,3.2163649250693416,1.1417478239370589,0.587163679456286,5.999999083047621
58.664666166541636,12.48161709956374,12.446241529521874,15.325284802250888,15.553758470478126,3.2203403198728693,1.1381675806410596,0.39166200882645363,5.999966942931091
58.71467866966742,12.472549033155811,12.438184966207348,15.33288807549838,15.561815033792652,3.2246162019076943,1.1342204205987614,0.19169289912054926,5.999951258981845
58.7646911727932,12.462807437075062,12.430143825086805,15.34047997880874,15.569856174913195,3.228885403009117,1.1300229201776169,4.291180793457913e-05,5.999966792073903
58.814703675918985,12.454019589111104,12.42211818556275,15.348060607328405,15.57788181443725,3.233147938023743,1.1261852664541374,0.1997118477627142,5.999955911331118
58.86471617904476,12.444306004344046,12.414108126884635,15.355569905586352,15.585891873115365,3.2373580842409004,1.1220026744347684,-0.0001408458588768058,5.999966958286101
58.91472868217055,12.434872353218601,12.40611372814804,15.362792759654022,15.59388627185196,3.2413522682730966,1.1179274876892493,1.0440818805894996e-05,5.999990146386656
58.964741185296326,12.426221864486116,12.398135068293922,15.370339696477593,15.601864931706078,3.2455953621966005,1.114148204063905,0.19939518228935116,5.999950318983651
59.01475368842211,12.41687475080241,12.390172226107818,15.377875534190729,15.609827773892182,3.2498318478619925,1.1101098247606183,-0.0002987175734659782,5.999957661513298
59.06476619154789,12.40721654309728,12.382225280219078,15.38504358449006,15.617774719780922,3.253790391537632,1.1059572195707212,1.3505931342642681e-05,5.999960315004349
59.114778694673674,12.397835355746171,12.374294309100081,15.39255667651946,15.625705690899919,3.2580141263310525,1.1019109518629446,0.19994415107095803,5.999990940985992
59.16479119779945,12.388272923900498,12.366379391065461,15.400058329226688,15.633620608934539,3.2622312955558757,1.097799087722579,-2.4483096140369082e-05,5.999960225909424
59.21480370092523,12.378656993865697,12.358480604271339,15.407548456694343,15.641519395728661,3.2664419136531513,1.0936695938420755,1.0291848323652685e-05,5.999955144416889
59.264816204051016,12.369989559633098,12.350598026714541,15.414614998530908,15.649401973285459,3.270331970276534,1.0898981407757469,0.19992497268820825,5.999999871716739
59.314828707176794,12.360689913869127,12.342731736231842,15.421844038865117,15.657268263768158,3.2743480316745512,1.0858919648493321,-2.9547338631317476e-05,5.999969884203539
59.36484121030258,12.352357668420849,12.334881810499185,15.429301193914274,15.665118189500815,3.2785398505992145,1.0822507728001873,0.1998167027279564,5.999997227448748
59.41485371342836,12.343153937055002,12.327048327030923,15.435191937776159,15.672951672969077,3.2815406843707255,1.0782852669806808,-7.871831149060223e-05,5.99998028292006
59.46486621655414,12.333603957820287,12.319231363179043,15.44262753073082,15.680768636820957,3.285721360274633,1.0741926741055585,8.836931469350646e-07,5.9999271403943
59.51487871967992,12.324463935178956,12.311430996132414,15.449912250108756,15.688569003867586,3.2897893316498643,1.0702562572027143,1.715087420508e-05,5.999984448724623
59.564891222805706,12.316193357146902,12.303647302916014,15.456821080792665,15.696352697083986,3.2935730268444496,1.0666481837487207,0.19992020838546387,5.99999997368186
59.614903725931484,12.306734181241497,12.295880360390182,15.463582910651127,15.704119639609818,3.297247138018729,1.062596877488604,-4.0771919323299595e-05,5.999968122776928
59.66491622905727,12.297738213007415,12.288130245249846,15.470974538784333,15.711869754750154,3.3014035234073424,1.0587218173201736,0.20190667060221057,5.999997334697686
59.71492873218305,12.288263945257006,12.280397034023773,15.478071661721364,15.719602965976227,3.3053378293510827,1.054669875752421,0.000953657984743217,5.800148253452087
59.76494123530883,12.27890196497318,12.272680803073813,15.48509120895072,15.727319196926187,3.309215590179479,1.0506626901143832,1.495755162376729e-06,6.000067547312463
