Time [s],h3_Real [cm],h3_PINN [cm],h4_Real [cm],h4_PINN [cm]
1385.15,1.901708,1.9044788,2.6943464,2.6977828
1385.2,1.9025638,1.9043305,2.7014866,2.701717
1385.25,1.9054904,1.9052149,2.7072701,2.7089808
1385.3000000000002,1.9049771,1.9081327,2.7081652,2.714822
1385.3500000000001,1.9061208,1.9076205,2.7129686,2.7157454
1385.4,1.904674,1.9087683,2.7126017,2.7206023
1385.45,1.9079674,1.9073169,2.7071776,2.7202032
1385.5,1.9116299,1.910553,2.70582,2.7145765
1385.5500000000002,1.917882,1.9141648,2.709733,2.7131133
1385.6000000000001,1.9202718,1.9203856,2.7129529,2.7170424
1385.65,1.9164745,1.9227735,2.7172139,2.720269
1385.7,1.9190731,1.9189963,2.7192926,2.7245576
1385.75,1.9224156,1.921583,2.7207222,2.7266643
1385.8000000000002,1.9256948,1.9248967,2.7183354,2.7280595
1385.8500000000001,1.9249198,1.9281275,2.7205677,2.725519
1385.9,1.9279057,1.9273751,2.7259865,2.7278352
1385.95,1.9291757,1.9303696,2.7231572,2.7333636
1386.0,1.9277948,1.9315964,2.7240133,2.7303739
1386.0500000000002,1.93322,1.9302192,2.7211897,2.7312253
1386.1000000000001,1.9374074,1.9355779,2.7249622,2.7282493
1386.15,1.9398816,1.9397641,2.7214074,2.7320318
1386.2,1.9412117,1.9421545,2.7226005,2.728286
1386.25,1.9445888,1.9434736,2.7230232,2.7294836
1386.3000000000002,1.9471645,1.9468148,2.7323809,2.7298086
1386.3500000000001,1.9483161,1.9494287,2.7344658,2.7393193
1386.4,1.9491051,1.9505773,2.7341828,2.7413762
1386.45,1.9506742,1.9513247,2.7337666,2.7410152
1386.5,1.9576811,1.9528654,2.7381308,2.7405403
1386.5500000000002,1.9511495,1.9598452,2.7369094,2.7449262
1386.6000000000001,1.9500033,1.9533137,2.7405143,2.743668
1386.65,1.9461883,1.9521825,2.7446756,2.7473373
1386.7,1.946748,1.9484054,2.7495456,2.75159
1386.75,1.9511806,1.948988,2.7458894,2.7565305
1386.8000000000002,1.9512761,1.953359,2.7477882,2.7527053
1386.8500000000001,1.9501213,1.9534454,2.748828,2.7545884
1386.9,1.9573013,1.9522836,2.7534618,2.755586
1386.95,1.9585632,1.9594563,2.7560828,2.7602742
1387.0,1.958542,1.9606797,2.7605405,2.7628486
1387.0500000000002,1.9565681,1.9606864,2.7675617,2.7673743
1387.1000000000001,1.9519653,1.9587704,2.7723305,2.7746117
1387.15,1.9500359,1.9542035,2.7764275,2.7795062
1387.2,1.9440681,1.9522734,2.7795026,2.7835946
1387.25,1.9489908,1.9463346,2.7904603,2.7867436
1387.3000000000002,1.9512562,1.9512773,2.7896633,2.7978866
1387.3500000000001,1.9522781,1.9535238,2.793418,2.7970064
1387.4,1.9502829,1.9545527,2.7945406,2.8007662
1387.45,1.9518025,1.9525398,2.7963793,2.80185
1387.5,1.9518374,1.9540724,2.7992282,2.8037086
1387.5500000000002,1.954637,1.9541051,2.8062654,2.8065572
1387.6000000000001,1.9483377,1.9569455,2.8078382,2.813747
1387.65,1.9546483,1.9506853,2.805221,2.8154042
1387.7,1.9591746,1.9569473,2.8106003,2.812667
1387.75,1.9553429,1.9614625,2.8076677,2.818072
1387.8000000000002,1.953053,1.9576161,2.8049958,2.8150756
1387.8500000000001,1.9565209,1.9552853,2.8106818,2.8122842
1387.9,1.9586836,1.9587679,2.8149955,2.8180938
1387.95,1.9601328,1.9609071,2.8159251,2.8223639
1388.0,1.958366,1.9623432,2.8184116,2.823263
1388.0500000000002,1.9622074,1.9606078,2.818778,2.8257554
1388.1000000000001,1.9621186,1.9643937,2.81811,2.8260083
1388.15,1.963695,1.9642811,2.8182979,2.825271
1388.2,1.9662327,1.9658448,2.8187084,2.825391
1388.25,1.9620494,1.9683703,2.8191957,2.825736
1388.3000000000002,1.9577302,1.9642134,2.8194945,2.826303
1388.3500000000001,1.9639568,1.9598901,2.8246808,2.826561
1388.4,1.9684397,1.9660829,2.8256485,2.8317528
1388.45,1.9690131,1.9705588,2.8262033,2.8327138
1388.5,1.9720945,1.9711226,2.8252249,2.8332162
1388.5500000000002,1.970497,1.974159,2.825249,2.8321788
1388.6000000000001,1.9731133,1.9725547,2.8206344,2.832151
1388.65,1.9724793,1.9751061,2.81793,2.8273559
1388.7,1.9742131,1.9744492,2.8242831,2.8245316
1388.75,1.9750469,1.9761958,2.8282976,2.8310027
1388.8000000000002,1.98313,1.9770693,2.8305473,2.8351245
1388.8500000000001,1.9824276,1.9851332,2.834789,2.83736
1388.9,1.981615,1.9844697,2.842746,2.8416915
1388.95,1.980241,1.9836942,2.846231,2.8498313
1389.0,1.9860044,1.9823277,2.8475797,2.8533168
1389.0500000000002,1.9836339,1.9880649,2.8533256,2.854629
1389.1000000000001,1.9902024,1.9857192,2.8548834,2.860502
1389.15,1.9935919,1.9922827,2.8570745,2.862062
1389.2,1.9919571,1.9956461,2.8572736,2.8641975
1389.25,1.9940134,1.9940445,2.8657181,2.8644898
1389.3000000000002,1.9987677,1.9961326,2.8682609,2.8731074
1389.3500000000001,1.9984076,2.0008721,2.8666856,2.8756201
1389.4,1.9985958,2.0004823,2.8683653,2.8739667
1389.45,1.9963716,2.0006585,2.8735824,2.875627
1389.5,2.0019858,1.9984837,2.87445,2.8810072
1389.5500000000002,2.009788,2.0040686,2.8768098,2.8818557
1389.6000000000001,2.0115817,2.011821,2.878341,2.884195
1389.65,2.0132053,2.0135992,2.8795912,2.8857114
1389.7,2.0085356,2.0152268,2.8825643,2.8869267
1389.75,2.009744,2.0105784,2.8795834,2.8899648
1389.8000000000002,2.0119085,2.0117443,2.8864415,2.8868647
1389.8500000000001,2.0069203,2.0139349,2.8859036,2.8938508
1389.9,2.006038,2.008921,2.8936017,2.893244
1389.95,2.0081956,2.0080667,2.8924735,2.901068
1390.0,2.008286,2.0101914,2.8951867,2.8997934
1390.0500000000002,2.0105174,2.0102496,2.8972228,2.9024668
1390.1000000000001,2.0074706,2.012455,2.898373,2.904424
1390.15,2.008868,2.0094163,2.8957448,2.9055762
1390.2,2.0096908,2.010744,2.901253,2.9027696
1390.25,2.006587,2.0115905,2.898309,2.9083583
1390.3000000000002,2.0117614,2.0085,2.9032807,2.9053228
1390.3500000000001,2.0160902,2.0136762,2.9102542,2.910384
1390.4,2.0199637,2.0180159,2.9093974,2.9174678
1390.45,2.0227697,2.021882,2.9096174,2.916574
1390.5,2.0251286,2.0246696,2.9034734,2.9167066
1390.5500000000002,2.0243275,2.0269756,2.9054816,2.910381
1390.6000000000001,2.0254936,2.0261676,2.910231,2.9124084
1390.65,2.0255501,2.0273368,2.9132924,2.9172297
1390.7,2.0242724,2.0274167,2.9183164,2.9203932
1390.75,2.0229752,2.0261528,2.9220788,2.9255183
1390.8000000000002,2.023088,2.0248764,2.9254723,2.9293542
1390.8500000000001,2.0237966,2.0249805,2.9301422,2.9327927
1390.9,2.0293715,2.0257082,2.9326985,2.9375694
1390.95,2.0323207,2.031246,2.9353993,2.9400935
1391.0,2.0302732,2.0341823,2.936673,2.9428267
1391.0500000000002,2.027496,2.0321052,2.9404404,2.9440124
1391.1000000000001,2.029756,2.0293667,2.9348266,2.9478643
1391.15,2.034592,2.031544,2.937454,2.9419816
1391.2,2.037154,2.0363555,2.9346042,2.944596
1391.25,2.0411339,2.0388708,2.9376438,2.9416227
1391.3000000000002,2.0402663,2.0428545,2.9389431,2.9446702
1391.3500000000001,2.0439584,2.0419831,2.9425814,2.9459789
1391.4,2.0426736,2.0456748,2.9480572,2.9496284
1391.45,2.0443249,2.0443964,2.9502,2.9551547
1391.5,2.0410914,2.0460477,2.9523022,2.9572897
1391.5500000000002,2.0381515,2.042836,2.949727,2.9594448
1391.6000000000001,2.0415215,2.0398777,2.9499516,2.9567506
1391.65,2.0444362,2.043232,2.950754,2.9569907
1391.7,2.0461588,2.0461476,2.9515352,2.9578173
1391.75,2.0489542,2.047838,2.951365,2.9585927
1391.8000000000002,2.0539439,2.0505786,2.949078,2.9582777
1391.8500000000001,2.0535488,2.0555449,2.9494078,2.9558675
1391.9,2.0514605,2.0551372,2.9543293,2.9561462
1391.95,2.059131,2.0530765,2.9514601,2.9612007
1392.0,2.0576608,2.0607076,2.9507272,2.958225
1392.0500000000002,2.0599654,2.0592353,2.9586244,2.9573717
1392.1000000000001,2.06364,2.0615351,2.9600134,2.9653625
1392.15,2.0617745,2.0651762,2.958773,2.9667065
1392.2,2.0679026,2.0632768,2.9605107,2.9653525
1392.25,2.0680506,2.0693848,2.9633722,2.9670918
1392.3000000000002,2.0688128,2.0695376,2.968248,2.9699752
1392.3500000000001,2.07007,2.0702965,2.9656048,2.9748852
1392.4,2.0731761,2.0715494,2.9661748,2.97213
1392.45,2.0694213,2.0746102,2.9688814,2.9725976
1392.5,2.0680792,2.070887,2.9782796,2.9753487
1392.5500000000002,2.0652623,2.0695784,2.9785156,2.9849846
1392.6000000000001,2.0664876,2.0667856,2.9778476,2.9852886
1392.65,2.0696666,2.06799,2.9769862,2.9845555
1392.7,2.0717192,2.071125,2.9757047,2.983621
1392.75,2.0684462,2.0731502,2.9718769,2.9822392
1392.8000000000002,2.0683405,2.0698423,2.9730473,2.9782705
1392.8500000000001,2.0653336,2.069741,2.9729903,2.9794621
1392.9,2.0640795,2.0667312,2.9739478,2.9793665
1392.95,2.0632212,2.0654867,2.9750729,2.980353
1393.0,2.0657578,2.0646276,2.9802103,2.9815025
1393.0500000000002,2.0711896,2.0671628,2.9887004,2.9867322
1393.1000000000001,2.0699384,2.0725703,2.9920423,2.9953065
1393.15,2.0711024,2.071304,2.991048,2.9986832
1393.2,2.0745075,2.0724373,2.987357,2.9975946
1393.25,2.0741162,2.075812,2.9856863,2.9937334
1393.3000000000002,2.0796385,2.0753965,2.9861739,2.9919388
1393.3500000000001,2.0806854,2.0808923,2.9932761,2.992334
1393.4,2.0830061,2.0819557,2.9914827,2.9996169
1393.45,2.082729,2.084243,2.9988697,2.9977183
1393.5,2.0767777,2.0839775,3.0013812,3.0051754
1393.5500000000002,2.0782003,2.078047,3.0043795,3.0077326
1393.6000000000001,2.0779564,2.079447,3.0017254,3.0107417
1393.65,2.077055,2.0791748,3.0044458,3.0079842
1393.7,2.073092,2.0782921,3.0050619,3.0107696
1393.75,2.0732923,2.0743425,3.0094132,3.0114136
1393.8000000000002,2.078404,2.0745351,3.011963,3.0157783
1393.8500000000001,2.0758374,2.0796201,3.0167546,3.0183368
1393.9,2.0772736,2.0771005,3.0170083,3.0232873
1393.95,2.082269,2.0785255,3.018279,3.0235462
1394.0,2.0919576,2.0834937,3.0134704,3.0247686
1394.0500000000002,2.090697,2.0931098,3.0134087,3.0197997
1394.1000000000001,2.0894394,2.0918682,3.02043,3.0197048
1394.15,2.0840945,2.0906465,3.02288,3.0268817
1394.2,2.0830615,2.085343,3.0214942,3.0293722
1394.25,2.0842273,2.084299,3.0206354,3.027915
1394.3000000000002,2.0855036,2.0854428,3.0158756,3.0269804
1394.3500000000001,2.088029,2.0866895,3.010928,3.0220556
1394.4,2.0923767,2.089166,3.0118678,3.0169077
1394.45,2.0903518,2.0935063,3.0124748,3.017863
1394.5,2.090441,2.091473,3.0142736,3.0184038
1394.5500000000002,2.0886986,2.091562,3.0141056,3.0202384
1394.6000000000001,2.0836027,2.0898316,3.0126894,3.0200374
1394.65,2.0844724,2.084736,3.0164878,3.018592
1394.7,2.083695,2.0856247,3.0165012,3.0224397
1394.75,2.0840998,2.0848193,3.0187993,3.0223649
1394.8000000000002,2.0857632,2.0852273,3.0242863,3.024669
1394.8500000000001,2.0825872,2.0869076,3.0280426,3.0302598
1394.9,2.082955,2.0837636,3.0249257,3.0340862
1394.95,2.0859826,2.0841103,3.020326,3.0308397
1395.0,2.0904813,2.0870774,3.026102,3.0260556
1395.0500000000002,2.0942726,2.0915594,3.0247493,3.0319607
1395.1000000000001,2.093868,2.0953045,3.0219312,3.0304887
1395.15,2.0993772,2.0948691,3.0289993,3.0275128
1395.2,2.0989692,2.1004038,3.0327532,3.0347378
1395.25,2.1012712,2.1000369,3.0342724,3.038558
1395.3000000000002,2.100677,2.1023457,3.0300212,3.0401125
1395.3500000000001,2.0986345,2.1017118,3.0317645,3.0357306
1395.4,2.0921853,2.099684,3.0355022,3.0375044
1395.45,2.091725,2.093249,3.0398366,3.0413244
1395.5,2.0881894,2.0927937,3.0437486,3.0456831
1395.5500000000002,2.0862563,2.0892775,3.0463126,3.0496325
1395.6000000000001,2.0903127,2.08735,3.0531855,3.0522566
1395.65,2.0895338,2.091386,3.0553877,3.0592134
1395.7,2.0903773,2.0906274,3.061177,3.0614543
1395.75,2.091777,2.0914655,3.0700827,3.0673018
1395.8000000000002,2.09006,2.092892,3.0707371,3.0764253
1395.8500000000001,2.0922723,2.0912077,3.0751913,3.0770857
1395.9,2.0967822,2.0934324,3.081157,3.0816476
1395.95,2.0962563,2.0979404,3.081837,3.0876613
1396.0,2.092997,2.0973928,3.0836658,3.0882876
1396.0500000000002,2.093284,2.094163,3.0816066,3.0901024
1396.1000000000001,2.095865,2.0944529,3.0909727,3.0879705
1396.15,2.0934944,2.09704,3.0903986,3.097409
1396.2,2.097095,2.0946646,3.092989,3.0967698
1396.25,2.098144,2.0982473,3.097531,3.0993454
1396.3000000000002,2.0999072,2.0992942,3.09905,3.1039393
1396.3500000000001,2.1028109,2.101064,3.0971003,3.1054833
1396.4,2.102698,2.1039438,3.102815,3.1034079
1396.45,2.1026528,2.1038387,3.1008794,3.1092498
1396.5,2.1048117,2.1037538,3.102894,3.1071703
1396.5500000000002,2.1074386,2.1059227,3.110031,3.1092167
1396.6000000000001,2.112983,2.1085525,3.1114173,3.1164994
1396.65,2.114738,2.1140761,3.1122127,3.1178262
1396.7,2.1162705,2.115821,3.115327,3.1185412
1396.75,2.117933,2.1173618,3.117582,3.1217413
1396.8000000000002,2.1165864,2.1189806,3.1223605,3.123963
1396.8500000000001,2.1155212,2.1176841,3.1232834,3.1288247
1396.9,2.1128716,2.1166012,3.1242723,3.1296594
1396.95,2.1170986,2.1139743,3.1251302,3.1306145
1397.0,2.111735,2.1181693,3.123234,3.131482
1397.0500000000002,2.1181908,2.1128082,3.1253815,3.129491
1397.1000000000001,2.1172965,2.1192212,3.130361,3.131581
1397.15,2.1261427,2.1183462,3.1303258,3.1366484
1397.2,2.1230173,2.1271455,3.1285686,3.1365452
1397.25,2.1246529,2.1240108,3.1343968,3.1347065
1397.3000000000002,2.1224608,2.1256545,3.1298099,3.1406422
1397.3500000000001,2.1256454,2.1234772,3.1286275,3.1359649
1397.4,2.1253362,2.1266267,3.1237664,3.1346433
1397.45,2.1289082,2.1262984,3.1278346,3.129629
1397.5,2.1315715,2.1298761,3.1283145,3.1337543
1397.5500000000002,2.132357,2.1325219,3.1309752,3.1341898
1397.6000000000001,2.1336956,2.1332939,3.125575,3.136808
1397.65,2.1332126,2.1345923,3.1262457,3.13125
1397.7,2.1375701,2.1341386,3.127498,3.131904
1397.75,2.1346393,2.1384857,3.131058,3.1331105
1397.8000000000002,2.137873,2.1355531,3.131479,3.1367388
1397.8500000000001,2.1383364,2.1387765,3.1318219,3.137105
1397.9,2.1388597,2.1392498,3.1350262,3.1374655
1397.95,2.1362872,2.139746,3.1377223,3.1407285
1398.0,2.1398442,2.1371996,3.1330183,3.1434884
1398.0500000000002,2.1397848,2.1407,3.1331613,3.1386583
1398.1000000000001,2.136631,2.1406326,3.1406088,3.13875
1398.15,2.1370103,2.137535,3.1409967,3.146384
1398.2,2.1387615,2.137897,3.148443,3.1467257
1398.25,2.1356633,2.1396446,3.148473,3.1543021
1398.3000000000002,2.1401637,2.1365736,3.152699,3.154324
1398.3500000000001,2.1374717,2.141055,3.1586597,3.1585543
1398.4,2.141829,2.1383986,3.1570177,3.1645875
1398.45,2.1438181,2.1427352,3.1490192,3.162875
1398.5,2.1415539,2.1446652,3.1492832,3.1546545
1398.5500000000002,2.1427238,2.142412,3.1506026,3.154931
1398.6000000000001,2.1366594,2.143559,3.1492627,3.1561854
1398.65,2.1384337,2.1375048,3.1506302,3.1548007
1398.7,2.140983,2.1392624,3.1524968,3.1561122
1398.75,2.1432607,2.1417987,3.1526885,3.1579382
1398.8000000000002,2.1397088,2.1440458,3.1547396,3.158123
1398.8500000000001,2.1384034,2.140534,3.155186,3.1602137
1398.9,2.1371229,2.1392264,3.154197,3.1606297
1398.95,2.1423469,2.1379611,3.1528475,3.1595821
1399.0,2.1395752,2.1431768,3.1562226,3.158171
1399.0500000000002,2.1386654,2.1404316,3.155289,3.1615782
1399.1000000000001,2.139524,2.1395197,3.1604786,3.160612
1399.15,2.1387913,2.1404026,3.161348,3.1659024
1399.2,2.1367335,2.1396759,3.1678832,3.166794
1399.25,2.137498,2.1376593,3.1736124,3.1734827
1399.3000000000002,2.134838,2.1384284,3.1744153,3.1793113
1399.3500000000001,2.1300106,2.135786,3.174141,3.1801128
1399.4,2.133408,2.130979,3.1758044,3.1798594
1399.45,2.1335104,2.1343718,3.1760247,3.1815412
1399.5,2.1338496,2.134492,3.1767395,3.1818087
1399.5500000000002,2.1328647,2.1348114,3.17908,3.1824524
1399.6000000000001,2.1348538,2.1338346,3.176221,3.1848204
1399.65,2.135694,2.1357965,3.1812234,3.1818683
1399.7,2.1354525,2.1366673,3.1861336,3.1869714
1399.75,2.1351767,2.1364338,3.1871812,3.1919765
1399.8000000000002,2.136818,2.136159,3.1891644,3.1930282
1399.8500000000001,2.1358855,2.1377816,3.187082,3.1949754
1399.9,2.1365392,2.1368196,3.1911886,3.1928296
1399.95,2.1357784,2.1374888,3.1985457,3.1969888
1400.0,2.1326435,2.1367328,3.197333,3.2044733
1400.0500000000002,2.132764,2.1332943,3.2013576,3.2031608
1400.1000000000001,2.137848,2.1330905,3.201424,3.2071075
1400.15,2.1373289,2.137865,3.2006328,3.207091
1400.2,2.132126,2.1370645,3.199408,3.2061775
1400.25,2.138616,2.1316364,3.199976,3.2047951
1400.3000000000002,2.1440334,2.1378098,3.198908,3.2052808
1400.3500000000001,2.1427383,2.1429374,3.200055,3.2040913
1400.4,2.1462946,2.1414387,3.2034867,3.205214
1400.45,2.1516442,2.1447153,3.2004666,3.2086365
1400.5,2.1470976,2.1498125,3.2002113,3.205514
1400.5500000000002,2.1469753,2.1450388,3.2004476,3.205207
1400.6000000000001,2.1487975,2.1446996,3.1995995,3.2054129
1400.65,2.1471975,2.1462994,3.2028484,3.2045147
1400.7,2.1435304,2.1444535,3.2014568,3.2077928
1400.75,2.14705,2.1405985,3.2000701,3.2063391
1400.8000000000002,2.144495,2.1438746,3.1987624,3.2049184
1400.8500000000001,2.1437702,2.1411338,3.1939433,3.203587
1400.9,2.1415544,2.1402366,3.1916432,3.1987236
1400.95,2.1396303,2.1378362,3.1938837,3.196401
1401.0,2.1439495,2.1357353,3.1917775,3.1986685
1401.0500000000002,2.1418688,2.1398818,3.196291,3.196533
1401.1000000000001,2.138845,2.1375947,3.1964686,3.2011058
1401.15,2.1367488,2.1344461,3.1906137,3.2012808
1401.2,2.1390579,2.1322355,3.1882772,3.1953576
1401.25,2.1362875,2.134375,3.1874225,3.1929884
1401.3000000000002,2.1386576,2.1315064,3.1895819,3.1921377
1401.3500000000001,2.1342852,2.1337047,3.1838753,3.1943536
1401.4,2.1336544,2.1292775,3.1805606,3.1885877
1401.45,2.1325424,2.1285326,3.1738858,3.185254
1401.5,2.1283104,2.1273675,3.1710188,3.1785212
1401.5500000000002,2.1293561,2.1230361,3.1678436,3.1756592
1401.6000000000001,2.1237512,2.1239471,3.1634943,3.1724832
1401.65,2.1245046,2.1182714,3.16422,3.16811
1401.7,2.1212938,2.1188776,3.1632404,3.1688583
1401.75,2.1166427,2.1155753,3.161478,3.167892
1401.8000000000002,2.1203315,2.1108747,3.1534033,3.1661103
1401.8500000000001,2.1167395,2.1145337,3.1487226,3.157999
1401.9,2.1144166,2.1108685,3.1524096,3.1533115
1401.95,2.1075158,2.1084285,3.1533315,3.1570535
1402.0,2.1091907,2.1014524,3.147773,3.157994
1402.0500000000002,2.1035283,2.103074,3.14982,3.1524122
1402.1000000000001,2.0986903,2.0973191,3.1454196,3.1544845
1402.15,2.099506,2.0924451,3.1435523,3.15006
1402.2,2.0964794,2.0931962,3.140019,3.148202
1402.25,2.0969772,2.0901349,3.1349564,3.1446707
1402.3000000000002,2.0946672,2.0905805,3.130656,3.1396062
1402.3500000000001,2.089596,2.088213,3.1244066,3.1353052
1402.4,2.083892,2.0831192,3.1242943,3.1290257
1402.45,2.076773,2.0773547,3.1206071,3.1289124
1402.5,2.0742185,2.0702069,3.1195247,3.1252036
1402.5500000000002,2.0707688,2.0675871,3.1177077,3.1241255
1402.6000000000001,2.0662606,2.064113,3.121058,3.122314
1402.65,2.0657048,2.059533,3.116831,3.125691
1402.7,2.0587153,2.0589578,3.1169534,3.121467
1402.75,2.0587988,2.051931,3.113559,3.121577
1402.8000000000002,2.0568397,2.0519776,3.1129272,3.118183
1402.8500000000001,2.0509033,2.0499535,3.1109018,3.1175692
1402.9,2.0504467,2.0440128,3.106623,3.1155415
1402.95,2.051793,2.0435174,3.1024194,3.1112723
1403.0,2.0487716,2.0447922,3.1006715,3.1070702
1403.0500000000002,2.044854,2.0417225,3.0911357,3.1053169
1403.1000000000001,2.0415897,2.0378513,3.0934298,3.0957367
1403.15,2.0431013,2.0345,3.091329,3.0980577
1403.2,2.038056,2.0359597,3.089429,3.0959768
1403.25,2.0381534,2.0308988,3.0822332,3.094059
1403.3000000000002,2.036885,2.031027,3.0749826,3.0868585
1403.3500000000001,2.037236,2.029774,3.0697842,3.0795844
1403.4,2.0335777,2.0301208,3.0669796,3.0744042
1403.45,2.033473,2.0264766,3.059654,3.0715842
1403.5,2.0322506,2.0263977,3.054401,3.0642495
1403.5500000000002,2.0277143,2.0251732,3.0527334,3.0589938
1403.6000000000001,2.0204585,2.0205948,3.051953,3.0573168
1403.65,2.0170844,2.013309,3.0490377,3.0565126
1403.7,2.0143125,2.0099437,3.0464287,3.0535765
1403.75,2.0129902,2.0071826,3.042391,3.0509598
1403.8000000000002,2.012447,2.005876,3.0357301,3.0469146
1403.8500000000001,2.0083659,2.0053945,3.0294929,3.0402412
1403.9,2.0073996,2.001352,3.0229561,3.0339715
1403.95,2.0039167,2.0004292,3.0202222,3.0274239
1404.0,1.9936702,1.9969318,3.0180593,3.0246682
1404.0500000000002,1.9910653,1.9867094,3.0133934,3.0224433
1404.1000000000001,1.9870508,1.9840825,3.0136497,3.0177672
1404.15,1.985784,1.980017,3.0113337,3.0180202
1404.2,1.9815993,1.9787691,3.006178,3.0157008
1404.25,1.9732919,1.9746592,3.005804,3.0105102
1404.3000000000002,1.9706315,1.9663547,2.9963348,3.0101013
1404.3500000000001,1.9703871,1.9637458,2.9966536,3.0005941
1404.4,1.9629588,1.963441,2.9903817,3.000923
1404.45,1.9604744,1.9560555,2.9880297,2.9945924
1404.5,1.9518931,1.9535652,2.9843743,2.992223
1404.5500000000002,1.9492066,1.9450058,2.9817288,2.988502
1404.6000000000001,1.9462615,1.9423162,2.9760938,2.9858522
1404.65,1.9432557,1.9394159,2.97039,2.9801912
1404.7,1.937448,1.9364476,2.9738848,2.9744637
1404.75,1.9331899,1.9305997,2.972747,2.9779387
1404.8000000000002,1.9301791,1.9263463,2.9711773,2.976782
1404.8500000000001,1.9358906,1.9233487,2.9681726,2.9751942
1404.9,1.9279747,1.9290249,2.966271,2.9722295
1404.95,1.9259902,1.9211655,2.9687078,2.9702766
1405.0,1.9208705,1.9191431,2.9655423,2.9727263
1405.0500000000002,1.9231905,1.914033,2.964256,2.9695048
1405.1000000000001,1.9236338,1.9163698,2.9581482,2.9682498
1405.15,1.9181553,1.9168497,2.9565902,2.9621542
1405.2,1.9116032,1.9113853,2.9503965,2.9605477
1405.25,1.9040079,1.9049203,2.9484403,2.954303
1405.3000000000002,1.9007741,1.8973264,2.939541,2.9522934
1405.3500000000001,1.9038963,1.8941399,2.9355652,2.9433537
1405.4,1.8962746,1.8972926,2.938914,2.9394085
1405.45,1.8937023,1.8896706,2.9343317,2.9427152
1405.5,1.8887962,1.8871224,2.9295115,2.9381154
1405.5500000000002,1.8862576,1.8822658,2.9270701,2.9332466
1405.6000000000001,1.8813746,1.8797553,2.9258652,2.9307873
1405.65,1.8810236,1.8748622,2.9239874,2.9295545
1405.7,1.8783957,1.874523,2.9208496,2.9276836
1405.75,1.8713341,1.8719367,2.9185967,2.9245274
1405.8000000000002,1.8688099,1.8649293,2.9115925,2.9222167
1405.8500000000001,1.8653878,1.8624436,2.9072185,2.915186
1405.9,1.8614691,1.859081,2.9016614,2.9107716
1405.95,1.8560004,1.8551906,2.8982408,2.905179
1406.0,1.8546122,1.8497314,2.8917432,2.9017026
1406.0500000000002,1.8534229,1.8483996,2.8867395,2.8951848
1406.1000000000001,1.8505402,1.8472594,2.8823607,2.8901613
1406.15,1.8472853,1.8444203,2.880855,2.8857532
1406.2,1.8444898,1.841192,2.8844366,2.884224
1406.25,1.8390769,1.8383516,2.8858767,2.887795
1406.3000000000002,1.8364419,1.832918,2.884457,2.889198
1406.3500000000001,1.83238,1.8302925,2.8742936,2.8877528
1406.4,1.8307122,1.8263159,2.8679352,2.8775406
1406.45,1.8254861,1.8246903,2.8662434,2.8711674
1406.5,1.8231055,1.8195064,2.8637183,2.8694234
1406.5500000000002,1.8162318,1.8171719,2.8581517,2.8668811
1406.6000000000001,1.8149855,1.8103684,2.8602424,2.8612568
1406.65,1.813908,1.809093,2.8540492,2.8633447
1406.7,1.8104928,1.8080645,2.8545225,2.857121
1406.75,1.8066434,1.8046453,2.8498304,2.8575704
1406.8000000000002,1.8070232,1.8008372,2.8403206,2.8528328
1406.8500000000001,1.8007562,1.8012806,2.8390856,2.8433132
1406.9,1.7989163,1.7950394,2.8340285,2.8420215
1406.95,1.7972451,1.7932271,2.8290153,2.8369486
1407.0,1.7944938,1.7915944,2.8285155,2.831918
1407.0500000000002,1.7951747,1.7888198,2.8269515,2.8313882
1407.1000000000001,1.79183,1.7895188,2.8268373,2.82984
1407.15,1.7974676,1.7861992,2.8227978,2.8296998
1407.2,1.7986106,1.7918458,2.8184562,2.8257132
1407.25,1.7913544,1.792992,2.815451,2.8213825
1407.3000000000002,1.7888317,1.7857664,2.8123965,2.818294
1407.3500000000001,1.7820015,1.7832496,2.812264,2.815202
1407.4,1.7760407,1.7764124,2.8140738,2.8149981
1407.45,1.7706023,1.770452,2.8094223,2.8167536
1407.5,1.7666723,1.7650715,2.8043337,2.8120446
1407.5500000000002,1.7627804,1.7612494,2.795334,2.806915
1407.6000000000001,1.7631245,1.7574464,2.7948542,2.7978742
1407.65,1.7610836,1.757746,2.794297,2.7973943
1407.7,1.7575743,1.7556992,2.79018,2.7968245
1407.75,1.7552775,1.7522424,2.7862442,2.792679
1407.8000000000002,1.7525809,1.7499545,2.780491,2.7887135
1407.8500000000001,1.7511606,1.747282,2.7778716,2.7829268
1407.9,1.7470456,1.7458847,2.7721162,2.7802823
1407.95,1.7449044,1.7418191,2.7672002,2.774494
1408.0,1.74498,1.7397196,2.764838,2.7695487
1408.0500000000002,1.7468933,1.7397814,2.7602518,2.767185
1408.1000000000001,1.7395523,1.741713,2.7573702,2.7625935
1408.15,1.7329875,1.7343874,2.753841,2.7596414
1408.2,1.7275959,1.727885,2.7524562,2.756034
1408.25,1.7227482,1.7225145,2.7461941,2.754599
1408.3000000000002,1.7213323,1.7177092,2.7471066,2.7482727
1408.3500000000001,1.7168574,1.7162862,2.7428944,2.7491827
1408.4,1.7148935,1.7118737,2.7374446,2.7449265
1408.45,1.707998,1.709947,2.7345726,2.7394667
1408.5,1.704825,1.7030979,2.7322803,2.7365267
